category,sentiment,timestamp_str,score,original_timestamp,timestamp
self-care practices,POSITIVE,2025-02-11T08:22:50+00:00,0.4043832719326019,2025-02-11 08:22:50+00:00,2025-02-11 08:25:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T08:25:39+00:00,0.998043656349182,2025-02-11 08:25:39+00:00,2025-02-11 08:25:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T08:25:39+00:00,0.96346777677536,2025-02-11 08:25:39+00:00,2025-02-11 08:25:00+00:00
self-care practices,POSITIVE,2025-02-11T08:25:39+00:00,0.8917978405952454,2025-02-11 08:25:39+00:00,2025-02-11 08:25:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-11T08:25:39+00:00,0.8703343868255615,2025-02-11 08:25:39+00:00,2025-02-11 08:25:00+00:00
mental health experiences,POSITIVE,2025-02-11T08:25:39+00:00,0.7814587950706482,2025-02-11 08:25:39+00:00,2025-02-11 08:25:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-11T08:25:39+00:00,0.7242583632469177,2025-02-11 08:25:39+00:00,2025-02-11 08:25:00+00:00
emotional health discussion,POSITIVE,2025-02-11T08:25:39+00:00,0.6345895528793335,2025-02-11 08:25:39+00:00,2025-02-11 08:25:00+00:00
sleep and mental wellness,POSITIVE,2025-02-11T08:25:39+00:00,0.6000257730484009,2025-02-11 08:25:39+00:00,2025-02-11 08:25:00+00:00
social anxiety and relationships,POSITIVE,2025-02-11T08:25:39+00:00,0.5097324252128601,2025-02-11 08:25:39+00:00,2025-02-11 08:25:00+00:00
mental health education,POSITIVE,2025-02-11T08:25:39+00:00,0.4320011138916015,2025-02-11 08:25:39+00:00,2025-02-11 08:25:00+00:00
depression and emotional support,POSITIVE,2025-02-11T08:25:39+00:00,0.4128880798816681,2025-02-11 08:25:39+00:00,2025-02-11 08:25:00+00:00
trauma awareness and healing,POSITIVE,2025-02-11T08:25:39+00:00,0.3839457929134369,2025-02-11 08:25:39+00:00,2025-02-11 08:25:00+00:00
anxiety and stress management,POSITIVE,2025-02-11T08:25:39+00:00,0.3656398952007293,2025-02-11 08:25:39+00:00,2025-02-11 08:25:00+00:00
work-life balance and burnout,POSITIVE,2025-02-11T08:25:39+00:00,0.3443134725093841,2025-02-11 08:25:39+00:00,2025-02-11 08:25:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T08:29:05+00:00,0.8265668749809265,2025-02-11 08:29:05+00:00,2025-02-11 08:30:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T08:29:05+00:00,0.6644877195358276,2025-02-11 08:29:05+00:00,2025-02-11 08:30:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-11T08:29:05+00:00,0.3216885328292846,2025-02-11 08:29:05+00:00,2025-02-11 08:30:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T08:36:10+00:00,0.9525436758995056,2025-02-11 08:36:10+00:00,2025-02-11 08:35:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T08:36:10+00:00,0.781751811504364,2025-02-11 08:36:10+00:00,2025-02-11 08:35:00+00:00
anxiety and stress management,NEGATIVE,2025-02-11T08:36:10+00:00,0.4335823357105255,2025-02-11 08:36:10+00:00,2025-02-11 08:35:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T08:43:26+00:00,0.8596035838127136,2025-02-11 08:43:26+00:00,2025-02-11 08:45:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T08:43:26+00:00,0.802341639995575,2025-02-11 08:43:26+00:00,2025-02-11 08:45:00+00:00
mental health experiences,NEGATIVE,2025-02-11T08:43:26+00:00,0.3582763969898224,2025-02-11 08:43:26+00:00,2025-02-11 08:45:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-11T08:43:26+00:00,0.3502703905105591,2025-02-11 08:43:26+00:00,2025-02-11 08:45:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T08:55:47+00:00,0.8167206645011902,2025-02-11 08:55:47+00:00,2025-02-11 08:55:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T08:55:47+00:00,0.8112625479698181,2025-02-11 08:55:47+00:00,2025-02-11 08:55:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-11T08:55:47+00:00,0.5892261266708374,2025-02-11 08:55:47+00:00,2025-02-11 08:55:00+00:00
mental health experiences,NEGATIVE,2025-02-11T08:55:47+00:00,0.5686968564987183,2025-02-11 08:55:47+00:00,2025-02-11 08:55:00+00:00
self-care practices,NEGATIVE,2025-02-11T08:55:47+00:00,0.4581791758537292,2025-02-11 08:55:47+00:00,2025-02-11 08:55:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-11T08:55:47+00:00,0.3944354951381683,2025-02-11 08:55:47+00:00,2025-02-11 08:55:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T08:59:11+00:00,0.9474077224731444,2025-02-11 08:59:11+00:00,2025-02-11 09:00:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T08:59:11+00:00,0.9247642755508424,2025-02-11 08:59:11+00:00,2025-02-11 09:00:00+00:00
mental health experiences,POSITIVE,2025-02-11T08:59:11+00:00,0.7121940851211548,2025-02-11 08:59:11+00:00,2025-02-11 09:00:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-11T08:59:11+00:00,0.6142656803131104,2025-02-11 08:59:11+00:00,2025-02-11 09:00:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-11T08:59:11+00:00,0.5687985420227051,2025-02-11 08:59:11+00:00,2025-02-11 09:00:00+00:00
mental health education,POSITIVE,2025-02-11T08:59:11+00:00,0.5022132396697998,2025-02-11 08:59:11+00:00,2025-02-11 09:00:00+00:00
self-care practices,POSITIVE,2025-02-11T08:59:11+00:00,0.4960700869560241,2025-02-11 08:59:11+00:00,2025-02-11 09:00:00+00:00
sleep and mental wellness,POSITIVE,2025-02-11T08:59:11+00:00,0.4368005990982055,2025-02-11 08:59:11+00:00,2025-02-11 09:00:00+00:00
anxiety and stress management,POSITIVE,2025-02-11T08:59:11+00:00,0.4028979241847992,2025-02-11 08:59:11+00:00,2025-02-11 09:00:00+00:00
trauma awareness and healing,POSITIVE,2025-02-11T08:59:11+00:00,0.3496509492397308,2025-02-11 08:59:11+00:00,2025-02-11 09:00:00+00:00
emotional health discussion,POSITIVE,2025-02-11T08:59:11+00:00,0.314602643251419,2025-02-11 08:59:11+00:00,2025-02-11 09:00:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T09:12:09+00:00,0.7878516316413879,2025-02-11 09:12:09+00:00,2025-02-11 09:10:00+00:00
mental health experiences,NEGATIVE,2025-02-11T09:12:09+00:00,0.6891503930091858,2025-02-11 09:12:09+00:00,2025-02-11 09:10:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T09:12:09+00:00,0.6779678463935852,2025-02-11 09:12:09+00:00,2025-02-11 09:10:00+00:00
self-care practices,NEGATIVE,2025-02-11T09:12:09+00:00,0.4153175055980682,2025-02-11 09:12:09+00:00,2025-02-11 09:10:00+00:00
emotional health discussion,NEGATIVE,2025-02-11T09:12:09+00:00,0.3842909336090088,2025-02-11 09:12:09+00:00,2025-02-11 09:10:00+00:00
anxiety and stress management,NEGATIVE,2025-02-11T09:12:09+00:00,0.3332957029342651,2025-02-11 09:12:09+00:00,2025-02-11 09:10:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-11T09:12:09+00:00,0.3264341652393341,2025-02-11 09:12:09+00:00,2025-02-11 09:10:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T09:13:38+00:00,0.9822933077812196,2025-02-11 09:13:38+00:00,2025-02-11 09:15:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T09:13:38+00:00,0.9551225900650024,2025-02-11 09:13:38+00:00,2025-02-11 09:15:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-11T09:13:38+00:00,0.9258440732955932,2025-02-11 09:13:38+00:00,2025-02-11 09:15:00+00:00
mental health experiences,POSITIVE,2025-02-11T09:13:38+00:00,0.7165552973747253,2025-02-11 09:13:38+00:00,2025-02-11 09:15:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-11T09:13:38+00:00,0.638659656047821,2025-02-11 09:13:38+00:00,2025-02-11 09:15:00+00:00
self-care practices,POSITIVE,2025-02-11T09:13:38+00:00,0.5908201336860657,2025-02-11 09:13:38+00:00,2025-02-11 09:15:00+00:00
trauma awareness and healing,POSITIVE,2025-02-11T09:13:38+00:00,0.5045037865638733,2025-02-11 09:13:38+00:00,2025-02-11 09:15:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T14:40:17+00:00,0.8926026225090027,2025-02-11 14:40:17+00:00,2025-02-11 14:40:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T14:40:17+00:00,0.8890336155891418,2025-02-11 14:40:17+00:00,2025-02-11 14:40:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-11T14:40:17+00:00,0.8804747462272644,2025-02-11 14:40:17+00:00,2025-02-11 14:40:00+00:00
mental health experiences,NEGATIVE,2025-02-11T14:40:17+00:00,0.8501161336898804,2025-02-11 14:40:17+00:00,2025-02-11 14:40:00+00:00
mental health education,NEGATIVE,2025-02-11T14:40:17+00:00,0.7864400744438171,2025-02-11 14:40:17+00:00,2025-02-11 14:40:00+00:00
self-care practices,NEGATIVE,2025-02-11T14:40:17+00:00,0.7861855626106262,2025-02-11 14:40:17+00:00,2025-02-11 14:40:00+00:00
emotional health discussion,NEGATIVE,2025-02-11T14:40:17+00:00,0.7116503119468689,2025-02-11 14:40:17+00:00,2025-02-11 14:40:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-11T14:40:17+00:00,0.7004448771476746,2025-02-11 14:40:17+00:00,2025-02-11 14:40:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-11T14:40:17+00:00,0.6812809705734253,2025-02-11 14:40:17+00:00,2025-02-11 14:40:00+00:00
therapy and mental health support,NEGATIVE,2025-02-11T14:40:17+00:00,0.6117678284645081,2025-02-11 14:40:17+00:00,2025-02-11 14:40:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-11T14:40:17+00:00,0.5951982736587524,2025-02-11 14:40:17+00:00,2025-02-11 14:40:00+00:00
depression and emotional support,NEGATIVE,2025-02-11T14:40:17+00:00,0.4979333281517029,2025-02-11 14:40:17+00:00,2025-02-11 14:40:00+00:00
sleep and mental wellness,NEGATIVE,2025-02-11T14:40:17+00:00,0.4772378504276275,2025-02-11 14:40:17+00:00,2025-02-11 14:40:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-11T14:40:17+00:00,0.4574626088142395,2025-02-11 14:40:17+00:00,2025-02-11 14:40:00+00:00
anxiety and stress management,NEGATIVE,2025-02-11T14:40:17+00:00,0.3462145924568176,2025-02-11 14:40:17+00:00,2025-02-11 14:40:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T14:44:15+00:00,0.9112107753753662,2025-02-11 14:44:15+00:00,2025-02-11 14:45:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T14:44:15+00:00,0.8727679252624512,2025-02-11 14:44:15+00:00,2025-02-11 14:45:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-11T14:44:15+00:00,0.7554081082344055,2025-02-11 14:44:15+00:00,2025-02-11 14:45:00+00:00
self-care practices,POSITIVE,2025-02-11T14:44:15+00:00,0.6783834099769592,2025-02-11 14:44:15+00:00,2025-02-11 14:45:00+00:00
mental health experiences,POSITIVE,2025-02-11T14:44:15+00:00,0.6687114834785461,2025-02-11 14:44:15+00:00,2025-02-11 14:45:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-11T14:44:15+00:00,0.5635536313056946,2025-02-11 14:44:15+00:00,2025-02-11 14:45:00+00:00
emotional health discussion,POSITIVE,2025-02-11T14:44:15+00:00,0.4755736291408539,2025-02-11 14:44:15+00:00,2025-02-11 14:45:00+00:00
trauma awareness and healing,POSITIVE,2025-02-11T14:44:15+00:00,0.4505050182342529,2025-02-11 14:44:15+00:00,2025-02-11 14:45:00+00:00
mental health education,POSITIVE,2025-02-11T14:44:15+00:00,0.3855684697628021,2025-02-11 14:44:15+00:00,2025-02-11 14:45:00+00:00
therapy and mental health support,POSITIVE,2025-02-11T14:44:15+00:00,0.3805291652679443,2025-02-11 14:44:15+00:00,2025-02-11 14:45:00+00:00
sleep and mental wellness,POSITIVE,2025-02-11T14:44:15+00:00,0.3784094154834747,2025-02-11 14:44:15+00:00,2025-02-11 14:45:00+00:00
work-life balance and burnout,POSITIVE,2025-02-11T14:44:15+00:00,0.3381944596767425,2025-02-11 14:44:15+00:00,2025-02-11 14:45:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T14:47:30+00:00,0.9346059560775756,2025-02-11 14:47:30+00:00,2025-02-11 14:50:00+00:00
mental health experiences,POSITIVE,2025-02-11T14:47:30+00:00,0.9325051307678224,2025-02-11 14:47:30+00:00,2025-02-11 14:50:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T14:47:30+00:00,0.9115577936172484,2025-02-11 14:47:30+00:00,2025-02-11 14:50:00+00:00
self-care practices,POSITIVE,2025-02-11T14:47:30+00:00,0.857414960861206,2025-02-11 14:47:30+00:00,2025-02-11 14:50:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-11T14:47:30+00:00,0.7893348932266235,2025-02-11 14:47:30+00:00,2025-02-11 14:50:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-11T14:47:30+00:00,0.7600368857383728,2025-02-11 14:47:30+00:00,2025-02-11 14:50:00+00:00
sleep and mental wellness,POSITIVE,2025-02-11T14:47:30+00:00,0.7459732890129089,2025-02-11 14:47:30+00:00,2025-02-11 14:50:00+00:00
mental health education,POSITIVE,2025-02-11T14:47:30+00:00,0.6955849528312683,2025-02-11 14:47:30+00:00,2025-02-11 14:50:00+00:00
therapy and mental health support,POSITIVE,2025-02-11T14:47:30+00:00,0.6837910413742065,2025-02-11 14:47:30+00:00,2025-02-11 14:50:00+00:00
emotional health discussion,POSITIVE,2025-02-11T14:47:30+00:00,0.6809281706809998,2025-02-11 14:47:30+00:00,2025-02-11 14:50:00+00:00
work-life balance and burnout,POSITIVE,2025-02-11T14:47:30+00:00,0.668479859828949,2025-02-11 14:47:30+00:00,2025-02-11 14:50:00+00:00
trauma awareness and healing,POSITIVE,2025-02-11T14:47:30+00:00,0.5854307413101196,2025-02-11 14:47:30+00:00,2025-02-11 14:50:00+00:00
social anxiety and relationships,POSITIVE,2025-02-11T14:47:30+00:00,0.4880046248435974,2025-02-11 14:47:30+00:00,2025-02-11 14:50:00+00:00
anxiety and stress management,POSITIVE,2025-02-11T14:47:30+00:00,0.3722622692584991,2025-02-11 14:47:30+00:00,2025-02-11 14:50:00+00:00
depression and emotional support,POSITIVE,2025-02-11T14:47:30+00:00,0.3524656295776367,2025-02-11 14:47:30+00:00,2025-02-11 14:50:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-11T14:48:55+00:00,0.9300402402877808,2025-02-11 14:48:55+00:00,2025-02-11 14:50:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T14:48:55+00:00,0.9175257682800292,2025-02-11 14:48:55+00:00,2025-02-11 14:50:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T14:48:55+00:00,0.8723200559616089,2025-02-11 14:48:55+00:00,2025-02-11 14:50:00+00:00
mental health experiences,POSITIVE,2025-02-11T14:48:55+00:00,0.7674087285995483,2025-02-11 14:48:55+00:00,2025-02-11 14:50:00+00:00
self-care practices,POSITIVE,2025-02-11T14:48:55+00:00,0.7614057064056396,2025-02-11 14:48:55+00:00,2025-02-11 14:50:00+00:00
sleep and mental wellness,POSITIVE,2025-02-11T14:48:55+00:00,0.6578661203384399,2025-02-11 14:48:55+00:00,2025-02-11 14:50:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-11T14:48:55+00:00,0.6571822166442871,2025-02-11 14:48:55+00:00,2025-02-11 14:50:00+00:00
mental health education,POSITIVE,2025-02-11T14:48:55+00:00,0.6549129486083984,2025-02-11 14:48:55+00:00,2025-02-11 14:50:00+00:00
emotional health discussion,POSITIVE,2025-02-11T14:48:55+00:00,0.578786313533783,2025-02-11 14:48:55+00:00,2025-02-11 14:50:00+00:00
trauma awareness and healing,POSITIVE,2025-02-11T14:48:55+00:00,0.5728711485862732,2025-02-11 14:48:55+00:00,2025-02-11 14:50:00+00:00
therapy and mental health support,POSITIVE,2025-02-11T14:48:55+00:00,0.5646400451660156,2025-02-11 14:48:55+00:00,2025-02-11 14:50:00+00:00
work-life balance and burnout,POSITIVE,2025-02-11T14:48:55+00:00,0.5354806184768677,2025-02-11 14:48:55+00:00,2025-02-11 14:50:00+00:00
social anxiety and relationships,POSITIVE,2025-02-11T14:48:55+00:00,0.4350304305553436,2025-02-11 14:48:55+00:00,2025-02-11 14:50:00+00:00
anxiety and stress management,POSITIVE,2025-02-11T14:48:55+00:00,0.3657305538654327,2025-02-11 14:48:55+00:00,2025-02-11 14:50:00+00:00
depression and emotional support,POSITIVE,2025-02-11T14:48:55+00:00,0.3547988831996918,2025-02-11 14:48:55+00:00,2025-02-11 14:50:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T14:48:57+00:00,0.8628136515617371,2025-02-11 14:48:57+00:00,2025-02-11 14:50:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T14:48:57+00:00,0.8079516887664795,2025-02-11 14:48:57+00:00,2025-02-11 14:50:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-11T14:48:57+00:00,0.7523465752601624,2025-02-11 14:48:57+00:00,2025-02-11 14:50:00+00:00
mental health experiences,NEGATIVE,2025-02-11T14:48:57+00:00,0.7199200391769409,2025-02-11 14:48:57+00:00,2025-02-11 14:50:00+00:00
self-care practices,NEGATIVE,2025-02-11T14:48:57+00:00,0.6862149238586426,2025-02-11 14:48:57+00:00,2025-02-11 14:50:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-11T14:48:57+00:00,0.5057727098464966,2025-02-11 14:48:57+00:00,2025-02-11 14:50:00+00:00
mental health education,NEGATIVE,2025-02-11T14:48:57+00:00,0.502963125705719,2025-02-11 14:48:57+00:00,2025-02-11 14:50:00+00:00
emotional health discussion,NEGATIVE,2025-02-11T14:48:57+00:00,0.4958522915840149,2025-02-11 14:48:57+00:00,2025-02-11 14:50:00+00:00
therapy and mental health support,NEGATIVE,2025-02-11T14:48:57+00:00,0.4676369428634643,2025-02-11 14:48:57+00:00,2025-02-11 14:50:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-11T14:48:57+00:00,0.4550581574440002,2025-02-11 14:48:57+00:00,2025-02-11 14:50:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-11T14:48:57+00:00,0.4110966026782989,2025-02-11 14:48:57+00:00,2025-02-11 14:50:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-11T14:48:57+00:00,0.344279795885086,2025-02-11 14:48:57+00:00,2025-02-11 14:50:00+00:00
sleep and mental wellness,NEGATIVE,2025-02-11T14:48:57+00:00,0.3271604180335998,2025-02-11 14:48:57+00:00,2025-02-11 14:50:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T14:48:59+00:00,0.957176387310028,2025-02-11 14:48:59+00:00,2025-02-11 14:50:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T14:48:59+00:00,0.9494494199752808,2025-02-11 14:48:59+00:00,2025-02-11 14:50:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-11T14:48:59+00:00,0.9397062659263612,2025-02-11 14:48:59+00:00,2025-02-11 14:50:00+00:00
mental health experiences,POSITIVE,2025-02-11T14:48:59+00:00,0.922127604484558,2025-02-11 14:48:59+00:00,2025-02-11 14:50:00+00:00
self-care practices,POSITIVE,2025-02-11T14:48:59+00:00,0.8910037875175476,2025-02-11 14:48:59+00:00,2025-02-11 14:50:00+00:00
mental health education,POSITIVE,2025-02-11T14:48:59+00:00,0.8463189005851746,2025-02-11 14:48:59+00:00,2025-02-11 14:50:00+00:00
therapy and mental health support,POSITIVE,2025-02-11T14:48:59+00:00,0.842825174331665,2025-02-11 14:48:59+00:00,2025-02-11 14:50:00+00:00
sleep and mental wellness,POSITIVE,2025-02-11T14:48:59+00:00,0.8179537653923035,2025-02-11 14:48:59+00:00,2025-02-11 14:50:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-11T14:48:59+00:00,0.7836389541625977,2025-02-11 14:48:59+00:00,2025-02-11 14:50:00+00:00
emotional health discussion,POSITIVE,2025-02-11T14:48:59+00:00,0.7734183669090271,2025-02-11 14:48:59+00:00,2025-02-11 14:50:00+00:00
trauma awareness and healing,POSITIVE,2025-02-11T14:48:59+00:00,0.7691539525985718,2025-02-11 14:48:59+00:00,2025-02-11 14:50:00+00:00
work-life balance and burnout,POSITIVE,2025-02-11T14:48:59+00:00,0.7675734758377075,2025-02-11 14:48:59+00:00,2025-02-11 14:50:00+00:00
social anxiety and relationships,POSITIVE,2025-02-11T14:48:59+00:00,0.6393710374832153,2025-02-11 14:48:59+00:00,2025-02-11 14:50:00+00:00
depression and emotional support,POSITIVE,2025-02-11T14:48:59+00:00,0.5959752798080444,2025-02-11 14:48:59+00:00,2025-02-11 14:50:00+00:00
anxiety and stress management,POSITIVE,2025-02-11T14:48:59+00:00,0.5053560733795166,2025-02-11 14:48:59+00:00,2025-02-11 14:50:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T14:51:43+00:00,0.8969035148620605,2025-02-11 14:51:43+00:00,2025-02-11 14:50:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T14:51:43+00:00,0.8540281057357788,2025-02-11 14:51:43+00:00,2025-02-11 14:50:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-11T14:51:43+00:00,0.8225130438804626,2025-02-11 14:51:43+00:00,2025-02-11 14:50:00+00:00
self-care practices,NEGATIVE,2025-02-11T14:51:43+00:00,0.7528327107429504,2025-02-11 14:51:43+00:00,2025-02-11 14:50:00+00:00
mental health experiences,NEGATIVE,2025-02-11T14:51:43+00:00,0.7392598986625671,2025-02-11 14:51:43+00:00,2025-02-11 14:50:00+00:00
emotional health discussion,NEGATIVE,2025-02-11T14:51:43+00:00,0.6712579727172852,2025-02-11 14:51:43+00:00,2025-02-11 14:50:00+00:00
mental health education,NEGATIVE,2025-02-11T14:51:43+00:00,0.6337032318115234,2025-02-11 14:51:43+00:00,2025-02-11 14:50:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-11T14:51:43+00:00,0.6012445092201233,2025-02-11 14:51:43+00:00,2025-02-11 14:50:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-11T14:51:43+00:00,0.5529796481132507,2025-02-11 14:51:43+00:00,2025-02-11 14:50:00+00:00
