end_time,ms_played,track_name,artist_name,album_name,url,start_time
2024-11-29 00:50:41+00:00,182000,Peaches - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:3qKylirmxJrNzsuuG9P5Fa,2024-11-29 00:47:38
2024-11-30 00:33:01+00:00,71078,Hey Soul Sister - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:5CUEpvH1MtqZV7yVNAu336,2024-11-29 00:50:40
2024-11-30 00:36:11+00:00,190500,Fireflies - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:23GiGP00x9mwuXTk7h6EvC,2024-11-30 00:33:01
2024-11-30 00:39:15+00:00,184874,I Gotta Feeling - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:5GL1xg5wf7rSIlq2cJVIBh,2024-11-30 00:36:10
2024-11-30 00:42:16+00:00,180500,Say Something - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:2QM3HIMglKhRd1RyJhwRIQ,2024-11-30 00:39:15
2024-11-30 00:45:24+00:00,188200,I Don't Want to Miss a Thing - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:1IzpfM9AXBv1x7ykoHMRIt,2024-11-30 00:42:16
2024-11-30 00:48:24+00:00,179375,Wherever You Will Go - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6s2Y0L0rroSKKclcb6KedQ,2024-11-30 00:45:24
2024-11-30 00:51:20+00:00,176100,If I Ain't Got You - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:46ipXG8QeEoyyTfcdkx89x,2024-11-30 00:48:23
2024-11-30 00:53:43+00:00,143000,Senorita,Beloved Melodies,Instrumental Piano Music,spotify:track:1UXw6trVJa1a4xScjUpTMl,2024-11-30 00:51:19
2024-11-30 00:56:05+00:00,142597,Thinking Out Loud,David Schultz,Instrumental Piano Music,spotify:track:4sCkcrrLb8ZfyWAFF4q45F,2024-11-30 00:53:42
2024-11-30 00:58:15+00:00,130129,7 Years - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6JxvzITm8gorLbXAzYuiw1,2024-11-30 00:56:05
2024-11-30 01:01:33+00:00,197500,Believe - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:0JHWeiK8iyvQ2A78bMsiGS,2024-11-30 00:58:15
2024-11-30 01:04:20+00:00,166946,Just the Way You Are,David Schultz,Instrumental Piano Music,spotify:track:0ZIV7iWazVrIj5TZOX50YF,2024-11-30 01:01:33
2024-11-30 19:56:31+00:00,102743,How to Save a Life - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6Hvb91wZsFYqPaZ4J5LTTb,2024-11-30 01:04:20
2024-11-30 19:59:48+00:00,197000,The Final Countdown - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:7hRMuqG1i8qjsOew1eFnnI,2024-11-30 19:56:31
2024-11-30 20:03:16+00:00,171000,Holy - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:21LbyFtUfyRAPfYbkyo1yW,2024-11-30 19:59:48
2024-11-30 20:06:22+00:00,185181,The Winner Takes It All - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:7hNMcKsxOTimyrxivgOWtL,2024-11-30 20:03:16
2024-11-30 20:09:49+00:00,207000,In Your Eyes - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:3Yb2MxOyqfeBbOBsDkKlbe,2024-11-30 20:06:21
2024-11-30 20:11:20+00:00,90506,Wrecking Ball,David Schultz,Instrumental Piano Music,spotify:track:3K413SVnkFYx7GACP82JlF,2024-11-30 20:09:48
2024-11-30 20:15:09+00:00,230000,Free Fallin',Henry Smith,Instrumental Piano Music,spotify:track:3h7tOEfvG5tLJqG1zVyj0g,2024-11-30 20:11:20
2024-11-30 20:18:30+00:00,200500,Truly Madly Deeply - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:5BeujxM6Hfmuo7kADmSnxE,2024-11-30 20:15:09
2024-11-30 20:20:44+00:00,134025,Stay With Me - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:32ozEg7pE0OAb76M8dd4KO,2024-11-30 20:18:29
2024-11-30 20:22:56+00:00,132000,Rather Be,Beloved Melodies,Instrumental Piano Music,spotify:track:3NbJPmgq3iC1wZSpxLeD7N,2024-11-30 20:20:43
2024-11-30 20:26:47+00:00,231000,(I've Had) The Time of My Life - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6dt8mNuoyKWVv2M0DkQHws,2024-11-30 20:22:56
2024-11-30 20:27:49+00:00,61572,I Want It That Way - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:0hksuPhoHAo15pcPW71IcC,2024-11-30 20:26:47
2024-11-30 20:29:00+00:00,71050,Don't Speak - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:2qzerUOWZpSWKe11rwbjMj,2024-11-30 20:27:49
2024-11-30 20:29:01+00:00,725,Sex on Fire - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:60tSeVFJQ6x7Em6bzGZzAQ,2024-11-30 20:29:00
2024-11-30 20:29:02+00:00,810,I Can't Make You Love Me,David Schultz,Instrumental Piano Music,spotify:track:3rztuB8oFCuZ1WKDCQwTTe,2024-11-30 20:29:01
2024-11-30 20:31:27+00:00,145714,Lush Life - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:3sm61RAyZWYNSzHY22YtkT,2024-11-30 20:29:02
2024-11-30 20:33:35+00:00,110712,...Baby One More Time - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:0rmEBwPeVbErzvspcJsxHw,2024-11-30 20:31:27
2024-11-30 20:33:37+00:00,1088,Bleeding Love - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:0rRfq5EhmWvLvR4z5p0sbI,2024-11-30 20:33:35
2024-11-30 20:33:39+00:00,1855,Scared to Be Lonely,RPM (Relaxing Piano Music),Instrumental Piano Music,spotify:track:6bPwp4WEURfytm440iv0n7,2024-11-30 20:33:37
2024-11-30 20:33:40+00:00,970,WITHOUT YOU - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:4XexWkEW40fuLcGGUecx5o,2024-11-30 20:33:39
2024-11-30 20:35:23+00:00,104415,Too Good at Goodbyes - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4kzDvMsvaotRsnBusOEEXP,2024-11-30 20:33:40
2024-11-30 20:38:43+00:00,199750,Come As You Are - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:3YeJDuUXGSXopD8z9I0DyJ,2024-11-30 20:35:23
2024-11-30 20:41:53+00:00,189750,Crazy - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:30zvOPIMDB3pGniNx2SbY6,2024-11-30 20:38:43
2024-11-30 20:43:59+00:00,126000,What About Us,Beloved Melodies,Instrumental Piano Music,spotify:track:6DvCB5shfRGV1Hy6sbLC1b,2024-11-30 20:41:53
2024-11-30 20:46:00+00:00,121000,ROXANNE - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:2vLkhOqHcccHQ2yfUammHO,2024-11-30 20:43:59
2024-11-30 20:48:46+00:00,166000,Yesterday,David Schultz,Instrumental Piano Music,spotify:track:0dEPSnsfY6kxujmHFpX2qB,2024-11-30 20:46:00
2024-11-30 20:49:02+00:00,14844,All By Myself,David Schultz,Instrumental Piano Music,spotify:track:7C7ct5ntjCX36p2B6StC54,2024-11-30 20:48:46
2024-11-30 20:52:43+00:00,222035,Love Yourself - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:7CnzxkFKMfBmyNULTuib7r,2024-11-30 20:49:02
2024-11-30 20:56:40+00:00,62465,Bad Romance - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4109hc6SLqX5jhIB2SdiQr,2024-11-30 20:52:43
2024-11-30 20:56:46+00:00,5173,Don't Look Back In Anger,Elin Porsinger,Instrumental Piano Music,spotify:track:6ikkXqEPi6hrCXN9GBQUkc,2024-11-30 20:56:40
2024-11-30 21:00:24+00:00,218250,Californication - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6aGd6aIcDUynaxftoiwv8H,2024-11-30 20:56:46
2024-11-30 21:03:46+00:00,202375,Smells Like Teen Spirit - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:30CQwL5rPg1D6eJUeli0o1,2024-11-30 21:00:23
2024-11-30 21:06:39+00:00,173000,positions - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:7u929cI1MUhDjU7aPi3jQp,2024-11-30 21:03:45
2024-11-30 21:09:03+00:00,144500,ROCKSTAR - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:0mVTrdvFjBXRTA9rwGdWKX,2024-11-30 21:06:38
2024-11-30 21:12:46+00:00,223250,What's Up? - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:0ogagJvq0p616rqf5sQZ5A,2024-11-30 21:09:03
2024-11-30 21:16:01+00:00,195000,Under the Bridge - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:10RAIjf076LBWgHOJ8XWV8,2024-11-30 21:12:46
2024-11-30 21:18:28+00:00,146493,Because of You,David Schultz,Instrumental Piano Music,spotify:track:6jHtC24B2r0EvyYp5KGbVf,2024-11-30 21:16:01
2024-11-30 21:21:47+00:00,199250,I'm So Excited - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6XxhrfIPM4SCAvMAtDzyEv,2024-11-30 21:18:28
2024-11-30 21:24:05+00:00,137500,When the Party's Over,Beloved Melodies,Instrumental Piano Music,spotify:track:3XXAnCox8JYmIpZ8HV3UsJ,2024-11-30 21:21:47
2024-11-30 21:26:01+00:00,114941,No Scrubs - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4Mb6JjxVtIorH6QXqUsPaA,2024-11-30 21:24:04
2024-11-30 21:28:03+00:00,123116,Hello - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:2Tv9lJosrxgPppoT3Znnog,2024-11-30 21:26:01
2024-11-30 21:31:11+00:00,187500,All Star - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:7KEAgqAP6MMq09ychahAwv,2024-11-30 21:28:03
2024-11-30 21:35:10+00:00,239693,Starboy,RPM (Relaxing Piano Music),Instrumental Piano Music,spotify:track:4wwHuH76KnABY3kf1MVgiI,2024-11-30 21:31:10
2024-11-30 21:38:18+00:00,187400,Faded,RPM (Relaxing Piano Music),Instrumental Piano Music,spotify:track:3FkA1XYziEX7jQseB5bBpT,2024-11-30 21:35:10
2024-11-30 21:41:05+00:00,167183,A Thousand Miles - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:5pj1Ip9LH5BbrzmAd7aCE4,2024-11-30 21:38:17
2024-11-30 21:44:29+00:00,204546,My Heart Will Go On,RPM (Relaxing Piano Music),Instrumental Piano Music,spotify:track:2Y8UAp16VMIum3QU1YIX52,2024-11-30 21:41:05
2024-11-30 21:46:58+00:00,148750,Old Town Road,Beloved Melodies,Instrumental Piano Music,spotify:track:026JL7bACLFjpHZaAHcA3y,2024-11-30 21:44:29
2024-11-30 21:49:38+00:00,160093,The Rose,David Schultz,Instrumental Piano Music,spotify:track:4gjwlE34gY0YCjArUcSdAb,2024-11-30 21:46:58
2024-11-30 21:52:02+00:00,144250,Treat You Better,Beloved Melodies,Instrumental Piano Music,spotify:track:4rPlNbArA6N6MCvQbBxKuW,2024-11-30 21:49:38
2024-11-30 23:46:27+00:00,86432,Symphony,RPM (Relaxing Piano Music),Instrumental Piano Music,spotify:track:4l8OH9ZRBL3H2wgowO9m93,2024-11-30 21:52:02
2024-11-30 23:46:38+00:00,10346,Don't Start Now - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:2y51MgEWFTjAyu6Kyxc40c,2024-11-30 23:46:27
2024-11-30 23:50:23+00:00,226300,Character Dheela,Pritam,Ready,spotify:track:1r4oikmMdZZiGHkPA4hSoe,2024-11-30 23:46:38
2024-11-30 23:55:25+00:00,301714,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0,2024-11-30 23:50:23
2024-12-01 00:00:39+00:00,312892,Pehli Nazar Mein,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:5llaVhaIoowKT3fqf2NfPO,2024-11-30 23:55:25
2024-12-01 00:06:03+00:00,324053,Chale Jaise Hawaien,KK,Main Hoon Na,spotify:track:3pRF060IEOI5XSQAvONgSt,2024-12-01 00:00:39
2024-12-01 00:10:43+00:00,279429,Tujhe Bhula Diya,Mohit Chauhan,Anjaana Anjaani,spotify:track:4r8JqkhpTb5tzSKKHnVJIJ,2024-12-01 00:06:03
2024-12-01 00:15:30+00:00,286120,Piya Aaye Na,Tulsi Kumar,Aashiqui 2,spotify:track:1ELMyeJLDHUz3cK3XTWgEi,2024-12-01 00:10:43
2024-12-01 00:20:42+00:00,311676,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY,2024-12-01 00:15:30
2024-12-01 00:26:10+00:00,327300,Humko Pyar Hua,Pritam,Ready,spotify:track:4cltuh2RNH0LyZY9I8Vi08,2024-12-01 00:20:42
2024-12-01 00:30:11+00:00,240723,Bhula Dena,Mustafa Zahid,Aashiqui 2,spotify:track:0WNCYgCd33LnBnw22WFuq8,2024-12-01 00:26:10
2024-12-01 00:30:16+00:00,3637,Dil Dooba,Sonu Nigam,Khakee,spotify:track:6cUaCs1lKfDOyFKMkBF8ch,2024-12-01 00:30:11
2024-12-01 00:35:02+00:00,287213,Teri Yaadon Mein,KK,The Killer,spotify:track:4ZVfIGaZP93t0stmBj4FqA,2024-12-01 00:30:16
2024-12-01 00:35:51+00:00,47241,Prem Ki Naiyya,Neeraj Shridhar,Ajab Prem Ki Ghazab Kahani,spotify:track:2JDsi7S0UmtGoyVPTda0ao,2024-12-01 00:35:03
2024-12-01 00:41:16+00:00,292746,Piya O Re Piya,Atif Aslam,Tere Naal Love Ho Gaya,spotify:track:5a11x5PUFvJEadMRqtNtTr,2024-12-01 00:35:51
2024-12-01 00:41:20+00:00,2668,Lat Lag Gayee,Benny Dayal,Race 2,spotify:track:5XsoDbDt98b0FkFLOhsJuS,2024-12-01 00:41:16
2024-12-01 00:47:57+00:00,270469,Allah Hafiz,Pritam,Bhool Bhulaiyaa,spotify:track:7CMyoI8zAFAUhMnQ5NzNnu,2024-12-01 00:41:20
2024-12-01 00:49:17+00:00,78438,Kuchh Khaas,Mohit Chauhan,Fashion,spotify:track:01npLGQTbZBIHVRcXJbLzR,2024-12-01 00:47:57
2024-12-01 00:53:55+00:00,279120,You're My Love,Shaan,Partner,spotify:track:6D2ZnEZ92wUFTr38YXTCL5,2024-12-01 00:49:17
2024-12-01 00:57:57+00:00,240796,Saree Ke Fall Sa,Nakash Aziz,R...Rajkumar (Original Motion Picture Soundtrack),spotify:track:6q9Xm2jmdQ3Qi91iQpdHH9,2024-12-01 00:53:55
2024-12-01 01:03:16+00:00,319294,Hey Shona,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:2H9SvhMVXSYPxxkQgzkTKp,2024-12-01 00:57:57
2024-12-01 01:08:37+00:00,320040,"Woh Lamhe Woh Baatein - From ""Zeher""",Atif Aslam,Best Old Songs,spotify:track:2HNG9q8rXbnijbPTwCMgsb,2024-12-01 01:03:16
2024-12-01 01:13:29+00:00,292000,Ek Din Teri Raahon,Javed Ali,Naqaab,spotify:track:6UEhNvccAc4OyEDJYB5brb,2024-12-01 01:08:37
2024-12-01 01:19:11+00:00,341027,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,2024-12-01 01:13:29
2024-12-01 01:19:43+00:00,30342,Tu Hai Ki Nahi,Ankit Tiwari,Roy,spotify:track:4brSaQIT3bnnE41D042fgL,2024-12-01 01:19:11
2024-12-01 01:23:56+00:00,254173,Tera Ghata,Gajendra Verma,Tera Ghata,spotify:track:7qchN9iUKSFijPsadG9m2w,2024-12-01 01:19:43
2024-12-01 01:28:23+00:00,266653,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,spotify:track:7fW9J3EpVWVN1ouv0slAs0,2024-12-01 01:23:56
2024-12-01 01:35:57+00:00,452832,My Dil Goes Mmmm,Vishal-Shekhar,Salaam Namaste,spotify:track:3Uv8BQFN3bQfhkregyMbnx,2024-12-01 01:28:23
2024-12-01 01:39:39+00:00,221986,Hona Tha Pyar,Atif Aslam,Bol,spotify:track:0KSOLEBixnBYIKNHF1VbzF,2024-12-01 01:35:57
2024-12-01 22:59:54+00:00,154929,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,spotify:track:18gi2IxbZ3Ugom7wTRkohf,2024-12-01 01:39:39
2024-12-02 00:56:49+00:00,2506,Heat Waves - Piano Version,Flying Fingers,Heat Waves,spotify:track:6nkgfD4emiBpYiYaJBC70i,2024-12-02 00:56:46
2024-12-02 00:56:50+00:00,661,Someone Like You,Henry Smith,Relaxing & Sleep Piano Music,spotify:track:6R4Btdwl7xTsxquilaVkIw,2024-12-02 00:56:49
2024-12-02 00:56:50+00:00,511,Senorita,Beloved Melodies,Beloved Melodies,spotify:track:2Y49v5edEhv1ZsBy6DQ0LE,2024-12-02 00:56:50
2024-12-02 00:56:51+00:00,426,See You Again - Piano Version,Robert R,See You Again,spotify:track:5CeiwXUONi53ir0lT0fG1Z,2024-12-02 00:56:50
2024-12-02 00:56:51+00:00,330,Tiny Dancer,Playing To Pitch In,Tiny Dancer,spotify:track:3ovAjgOtuHo1c5DbdYzewp,2024-12-02 00:56:51
2024-12-02 00:56:52+00:00,74,Savage Love,Ray Mak,Savage Love,spotify:track:1t9YiEBcho60vFyOZYvSgE,2024-12-02 00:56:52
2024-12-02 00:56:52+00:00,53,Umbrella,Elin Porsinger,Piano Cover Collection,spotify:track:1xRGP0piv95DMB2VXp3Urr,2024-12-02 00:56:52
2024-12-02 00:56:52+00:00,74,Paris - Piano,Carmen da Silva,Paris,spotify:track:1lKQjJBkYsjfhD29RPFgBB,2024-12-02 00:56:52
2024-12-02 00:56:52+00:00,106,Let it be,Magic Piano Covers,Let it be,spotify:track:27C2fRU6JFXMl2SHAKmJxj,2024-12-02 00:56:51
2024-12-02 00:56:52+00:00,63,Shallow,Purple Lions,Drops of Memory,spotify:track:0EQrdq6ohQVBRlp2szmVKL,2024-12-02 00:56:52
2024-12-02 00:56:53+00:00,74,A Sky Full of Stars,Bastian Verte,A Sky Full of Stars,spotify:track:7fRUZvwjfyQj2aqMGsOukK,2024-12-02 00:56:52
2024-12-02 00:56:53+00:00,85,Dancing In The Moonlight,Elin Porsinger,Piano Cover Collection,spotify:track:1f92RVoWRMjkObZnMr1EMt,2024-12-02 00:56:53
2024-12-02 00:56:53+00:00,53,More Than Words - Piano Instrumental,Box of Music,Reading Music Instrumentals (Piano Covers),spotify:track:5dFK8PQhP5qkYIOBsRLE9X,2024-12-02 00:56:53
2024-12-02 00:56:53+00:00,106,you broke me first - Piano Version,Octavien X,you broke me first,spotify:track:1IQjl4jNpPNjtWecrrXmeg,2024-12-02 00:56:53
2024-12-02 00:56:53+00:00,64,What About Us,Beloved Melodies,Beloved Melodies,spotify:track:07GuIcg3KhvXZypnw3PDhw,2024-12-02 00:56:53
2024-12-02 00:56:56+00:00,2282,Somewhere only we know,Anissa Henderson,Somewhere only we know,spotify:track:3TQrrmZ4vQBoBNK6Hymkph,2024-12-02 00:56:53
2024-12-02 00:58:15+00:00,79135,Tum Ho Mera Pyar,KK,Haunted,spotify:track:2EN5aTDtX8852Ih3ss8Rih,2024-12-02 00:56:56
2024-12-02 01:04:08+00:00,341146,Tumhe Jo Maine Dekha,Abhijeet,Main Hoon Na,spotify:track:0pPGUL7171TRGgI6wyP8wP,2024-12-02 00:58:15
2024-12-02 01:09:40+00:00,331676,Tere Liye,Madan Mohan,Veer - Zaara,spotify:track:3i11e2jzUtO3jChiFl3v9x,2024-12-02 01:04:08
2024-12-02 01:11:56+00:00,103421,Ishq Sufiyana (Male),Vishal-Shekhar,The Dirty Picture,spotify:track:5zcfnScTSFGCHGY1yeXWke,2024-12-02 01:09:40
2024-12-02 21:11:24+00:00,52710,Ishq Sufiyana (Male),Kamal Khan,The Dirty Picture,spotify:track:5zcfnScTSFGCHGY1yeXWke,2024-12-02 21:10:28
2024-12-02 21:11:27+00:00,3670,Tujhe Bhula Diya,Mohit Chauhan,Anjaana Anjaani,spotify:track:4r8JqkhpTb5tzSKKHnVJIJ,2024-12-02 21:11:24
2024-12-02 21:11:28+00:00,1040,Ek Din Teri Raahon,Javed Ali,Naqaab,spotify:track:6UEhNvccAc4OyEDJYB5brb,2024-12-02 21:11:27
2024-12-02 21:11:30+00:00,1550,Jo Tere Sang,Jeet Gannguli,Blood Money (Original Motion Picture Soundtrack),spotify:track:0kYBzFJ5a2Jozi6cI4y9Bp,2024-12-02 21:11:28
2024-12-02 21:12:37+00:00,67110,Tum Se Hi,Pritam,Jab We Met,spotify:track:7eQl3Yqv35ioqUfveKHitE,2024-12-02 21:11:30
2024-12-02 21:12:43+00:00,5500,Prem Ki Naiyya,Neeraj Shridhar,Ajab Prem Ki Ghazab Kahani,spotify:track:2JDsi7S0UmtGoyVPTda0ao,2024-12-02 21:12:37
2024-12-02 21:19:29+00:00,396074,"Woh Lamhe Woh Baatein - From ""Zeher""",Atif Aslam,Best Old Songs,spotify:track:2HNG9q8rXbnijbPTwCMgsb,2024-12-02 21:12:43
2024-12-03 00:12:17+00:00,7956,Lat Lag Gayee,Benny Dayal,Race 2,spotify:track:5XsoDbDt98b0FkFLOhsJuS,2024-12-02 21:19:29
2024-12-03 00:12:29+00:00,5920,Lat Lag Gayee,Benny Dayal,Race 2,spotify:track:5XsoDbDt98b0FkFLOhsJuS,2024-12-03 00:12:17
2024-12-03 00:12:31+00:00,2010,Saree Ke Fall Sa,Nakash Aziz,R...Rajkumar (Original Motion Picture Soundtrack),spotify:track:6q9Xm2jmdQ3Qi91iQpdHH9,2024-12-03 00:12:29
2024-12-03 00:12:43+00:00,12040,Bhool Bhulaiyaa,Pritam,Bhool Bhulaiyaa,spotify:track:6CCV7FeYgEQ7Ekbes6B36Q,2024-12-03 00:12:31
2024-12-03 00:15:49+00:00,185700,Mann Mera,Gajendra Verma,Table No. 21 (Original Motion Picture Soundtrack),spotify:track:3yV2c3cYhkAwSsxAq6nRiv,2024-12-03 00:12:43
2024-12-03 00:17:49+00:00,120110,Long Drive,Mika Singh,Khiladi 786,spotify:track:0sSapNABKrGwgaMhn0p8uL,2024-12-03 00:15:49
2024-12-03 00:17:58+00:00,9230,Pehli Nazar Mein,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:5llaVhaIoowKT3fqf2NfPO,2024-12-03 00:17:49
2024-12-03 00:18:00+00:00,1420,Dildaara (Stand By Me),Shafqat Amanat Ali,Ra-One,spotify:track:6ZoCBDOB308GqUdt2AJrV2,2024-12-03 00:17:58
2024-12-03 00:18:02+00:00,1940,Pee Loon,Pritam,Once Upon A Time In Mumbaai,spotify:track:52itZ0w0CydihB2JCZEIft,2024-12-03 00:18:00
2024-12-03 00:20:49+00:00,167300,Tu Hai Ki Nahi,Ankit Tiwari,Roy,spotify:track:4brSaQIT3bnnE41D042fgL,2024-12-03 00:18:02
2024-12-03 00:25:08+00:00,258730,Aye Khuda,Kshitij Tarey,Murder 2,spotify:track:1SdMHj6tJp2YZ5INflJR1T,2024-12-03 00:20:49
2024-12-03 00:25:08+00:00,820,"Raanjhan (From ""Do Patti"")",Sachet-Parampara,"Raanjhan (From ""Do Patti"")",spotify:track:4vHRQnzGcKEtqsLH70tAms,2024-12-03 00:25:08
2024-12-03 00:25:09+00:00,960,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,spotify:track:7fW9J3EpVWVN1ouv0slAs0,2024-12-03 00:25:08
2024-12-03 00:25:41+00:00,31980,"Raanjhan (From ""Do Patti"")",Sachet-Parampara,"Raanjhan (From ""Do Patti"")",spotify:track:4vHRQnzGcKEtqsLH70tAms,2024-12-03 00:25:09
2024-12-03 00:25:45+00:00,3850,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,spotify:track:7fW9J3EpVWVN1ouv0slAs0,2024-12-03 00:25:41
2024-12-03 00:25:47+00:00,730,"Ya Ali - From ""Gangster""",Pritam,Gangster,spotify:track:7C3IQI7f7zN1xasNYcZnYY,2024-12-03 00:25:45
2024-12-03 00:25:50+00:00,3260,Dard - E - Disco,Sukhwinder Singh,Om Shanti Om,spotify:track:2GTasAZimpxzNgE7aXFifI,2024-12-03 00:25:47
2024-12-03 00:29:02+00:00,190260,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY,2024-12-03 00:25:50
2024-12-03 18:02:53+00:00,431346,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY,2024-12-03 17:55:34
2024-12-03 18:09:12+00:00,339463,Sunn Raha Hai (Male Version),Ankit Tiwari,Aashiqui 2,spotify:track:5PvwPy5eRO8BPwpRzCHK3D,2024-12-03 18:02:53
2024-12-03 18:09:14+00:00,2000,Dhinka Chika,Amrita Kak,Ready,spotify:track:2Ggpu9s4UP2fO7bjgBMiss,2024-12-03 18:09:12
2024-12-03 18:09:24+00:00,10010,Zara Sa,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:18YHbIhrleUkKKj2DvEp79,2024-12-03 18:09:14
2024-12-03 18:56:50+00:00,182360,Dil Kya Kare,Adnan Sami,Salaam-E-Ishq,spotify:track:648GXyKI62FhbeBq0levWr,2024-12-03 18:09:24
2024-12-03 20:27:49+00:00,12900,Character Dheela,Pritam,Ready,spotify:track:1r4oikmMdZZiGHkPA4hSoe,2024-12-03 20:27:36
2024-12-03 20:28:26+00:00,37380,Humko Pyar Hua,Pritam,Ready,spotify:track:4cltuh2RNH0LyZY9I8Vi08,2024-12-03 20:27:49
2024-12-03 20:28:28+00:00,1270,Tum Hi Ho,Mithoon,Aashiqui 2,spotify:track:56zZ48jdyY2oDXHVnwg5Di,2024-12-03 20:28:26
2024-12-03 20:35:30+00:00,740,Piya Aaye Na,Tulsi Kumar,Aashiqui 2,spotify:track:1ELMyeJLDHUz3cK3XTWgEi,2024-12-03 20:35:30
2024-12-03 20:35:30+00:00,376190,Sunn Raha Hai (Male Version),Ankit Tiwari,Aashiqui 2,spotify:track:5PvwPy5eRO8BPwpRzCHK3D,2024-12-03 20:28:28
2024-12-03 20:35:31+00:00,550,Aasan Nahin Yahan,Arijit Singh,Aashiqui 2,spotify:track:06zJUeKU5KFy50Cho6pDcr,2024-12-03 20:35:30
2024-12-03 20:38:51+00:00,201033,Piya Aaye Na,Tulsi Kumar,Aashiqui 2,spotify:track:1ELMyeJLDHUz3cK3XTWgEi,2024-12-03 20:35:31
2024-12-03 20:40:41+00:00,107987,Aasan Nahin Yahan,Arijit Singh,Aashiqui 2,spotify:track:06zJUeKU5KFy50Cho6pDcr,2024-12-03 20:38:51
2024-12-04 00:38:46+00:00,10528,Tum Ho Mera Pyar,KK,Haunted,spotify:track:2EN5aTDtX8852Ih3ss8Rih,2024-12-04 00:38:35
2024-12-04 00:38:48+00:00,1696,Dil Kya Kare,Adnan Sami,Salaam-E-Ishq,spotify:track:648GXyKI62FhbeBq0levWr,2024-12-04 00:38:46
2024-12-04 00:38:51+00:00,3594,Kuchh Khaas,Mohit Chauhan,Fashion,spotify:track:01npLGQTbZBIHVRcXJbLzR,2024-12-04 00:38:48
