end_time,ms_played,track_name,artist_name,album_name,url
2024-08-20 16:30:00,293453,"Tum Dil Ki Dhadkan Mein (From ""Dhadkan"")",Abhijeet,Sensational Duets,spotify:track:00KSN0qtGSeYX9qFClCEcg
2024-08-21 08:40:00,105020,It's Gonna Be Me,*NSYNC,No Strings Attached,spotify:track:2AW37v0bDyuOzGP3XnmFuA
2024-08-21 23:30:00,810,It's Gonna Be Me,*NSYNC,No Strings Attached,spotify:track:2AW37v0bDyuOzGP3XnmFuA
2024-08-21 23:40:00,18230,It's Gonna Be Me,*NSYNC,No Strings Attached,spotify:track:2AW37v0bDyuOzGP3XnmFuA
2024-08-21 23:50:00,980,Abhi Abhi,KK,Jism 2,spotify:track:1tKhy83q8OsdcpZaX9N4Z2
2024-08-22 00:00:00,1390,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ
2024-08-22 00:10:00,236585,Tere Liye,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:0xlWd9o8yjKpJ02WJy79kZ
2024-08-22 00:20:00,235906,Aasman Ke Neeche,Lata Mangeshkar,Jewel Thief,spotify:track:4RUBGBppd71QQy4lLJ1mvw
2024-08-22 00:30:00,6120,Kya Khoob Lagti Ho,Mukesh,Dharmatma,spotify:track:3h5YZTfJ4BBpvLVHS6lGUl
2024-08-22 00:40:00,2940,O Mere Dil Ke Chain,Kishore Kumar,Mere Jeevan Saathi,spotify:track:6Frhkb7giXWjeJAX2dJT88
2024-08-22 00:50:00,6670,Panna Ki Tamanna Hai,Kishore Kumar,Heera Panna,spotify:track:0XprgFKfXIDkgHZ4iYVIjk
2024-08-22 17:20:00,1540,Panna Ki Tamanna Hai,Kishore Kumar,Heera Panna,spotify:track:0XprgFKfXIDkgHZ4iYVIjk
2024-08-22 17:30:00,1810,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",Ludwig van Beethoven,Originals Beethoven Box,spotify:track:2ygeBLTP9uu3OW3VTulD8N
2024-08-22 17:40:00,1330,Chhaliya,Vishal-Shekhar,Tashan,spotify:track:70r85LQ7Hcof30PJmksilm
2024-08-22 17:50:00,7940,Soni De Nakhre,Wajid,Partner,spotify:track:4tBMbRwLJa5BjwJ6FrBlks
2024-08-22 18:00:00,1770,Haan Tu Hain,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:4vgCpNUUcpEIBifidhQOnR
2024-08-22 18:10:00,980,Shikdum,Pritam,Dhoom,spotify:track:6BJxQbKyQSdBOBIuW5TTmi
2024-08-22 18:20:00,17970,Shikdum (The Bedroom Mix),Pritam,Dhoom,spotify:track:0lZTqACM4CrVFkmcqE4gIg
2024-08-22 18:30:00,246256,Nachle Ve,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:525uvrOxi8EJoNxNP2HGto
2024-08-22 18:40:00,14400,Saaiyaan,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:5TwBs8jF4YYmnSFDkxSXKF
2024-08-22 18:50:00,2160,Meri Ada Bhi (Remix),Pritam,Ready,spotify:track:7zkPtgZKtY523COv0rEpze
2024-08-22 19:00:00,40500,Dil Kya Kare,Adnan Sami,Salaam-E-Ishq,spotify:track:648GXyKI62FhbeBq0levWr
2024-08-22 19:10:00,83780,Commentry Tabassum And Dum Maro Dum Mit Jaye Gham - Hare Rama Hare Krishna,Tabassum,Flash Back - Asha Bhosle With Tabassum,spotify:track:1eVqJoWeulD9mR1Kp4XAWe
2024-08-22 19:40:00,1470,Dhak Dhak Karne Laga,Anuradha Paudwal,Beta,spotify:track:1397xY0RVupbWpMaFhyLf8
2024-08-23 09:10:00,37826,Character Dheela,Pritam,Ready,spotify:track:1r4oikmMdZZiGHkPA4hSoe
2024-08-23 09:20:00,16253,Humko Pyar Hua,Pritam,Ready,spotify:track:4cltuh2RNH0LyZY9I8Vi08
2024-08-23 09:50:00,5387,Desi Kali,Pritam,Golmaal 3,spotify:track:1tSxgLr67bdAa9eQBtNxbo
2024-08-23 11:00:00,5596,Right Now Now,Wajid,Housefull 2,spotify:track:5IXl8VmP5j38FtLIW5bWlP
2024-08-24 09:50:00,55171,Chhaliya,Vishal-Shekhar,Tashan,spotify:track:70r85LQ7Hcof30PJmksilm
2024-08-24 10:00:00,179745,Long Drive,Mika Singh,Khiladi 786,spotify:track:0sSapNABKrGwgaMhn0p8uL
2024-08-24 10:10:00,5758,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0
2024-08-24 10:20:00,155442,Dil Kya Kare,Adnan Sami,Salaam-E-Ishq,spotify:track:648GXyKI62FhbeBq0levWr
2024-09-04 20:10:00,227780,Zindagi Ek Safar Hai Suhana,Kishore Kumar,Revival Vol.12 Ek Main Aur Ek Tu,spotify:track:1GyLjoMy4KvUfduIbs3zPi
2024-09-04 20:20:00,920,Kuchh Khaas,Mohit Chauhan,Fashion,spotify:track:01npLGQTbZBIHVRcXJbLzR
2024-09-04 20:30:00,312620,Tumhe Jo Maine Dekha,Abhijeet,Main Hoon Na,spotify:track:0pPGUL7171TRGgI6wyP8wP
2024-09-04 20:40:00,67700,Kuchh Khaas,Mohit Chauhan,Fashion,spotify:track:01npLGQTbZBIHVRcXJbLzR
2024-09-04 23:40:00,200400,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,spotify:track:62bOmKYxYg7dhrC6gH9vFn
2024-09-04 23:50:00,248573,Just Got Paid,*NSYNC,No Strings Attached,spotify:track:1eV2FGbbyxCJ6xaLqBRiFW
2024-09-05 00:00:00,200400,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,spotify:track:62bOmKYxYg7dhrC6gH9vFn
2024-09-05 00:10:00,248573,Just Got Paid,*NSYNC,No Strings Attached,spotify:track:1eV2FGbbyxCJ6xaLqBRiFW
2024-09-05 00:20:00,284760,This I Promise You,*NSYNC,No Strings Attached,spotify:track:46n2EGFnPC3tzWCN1Aqe26
2024-09-05 00:30:00,31070,It's Gonna Be Me,*NSYNC,No Strings Attached,spotify:track:2AW37v0bDyuOzGP3XnmFuA
2024-09-05 00:40:00,380,Behti Hawa Sa Tha Woh,Shantanu Moitra,3 Idiots,spotify:track:5cOu9ymkebFkMiFLQueO1n
2024-09-05 00:50:00,120860,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0
2024-09-05 01:40:00,244456,Long Drive,Mika Singh,Khiladi 786,spotify:track:0sSapNABKrGwgaMhn0p8uL
2024-09-05 01:50:00,8880,Ding Dong,KK,Kucch To Hai,spotify:track:0U9AVN16faf2iOWEOt67H8
2024-09-05 02:00:00,179300,Aye Udi Udi Udi,A.R. Rahman,Saathiya,spotify:track:6K0Ea7pq2trf6SwsfEKkOp
2024-09-06 16:20:00,46740,Aye Udi Udi Udi,A.R. Rahman,Saathiya,spotify:track:6K0Ea7pq2trf6SwsfEKkOp
2024-09-06 20:10:00,6470,Dil Keh Reha Ha,Kunal Ganjawala,Kyon Ki - It's Fate,spotify:track:3FrY3M9izNqPZRWuBAqDFM
2024-09-06 20:20:00,79700,Tere Liye,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:0xlWd9o8yjKpJ02WJy79kZ
2024-09-07 00:40:00,2770,Tu Jaane Na,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:5vGiuYFSGekGLgbxhV1rD5
2024-09-07 00:50:00,74177,Tu Jaane Na,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:5vGiuYFSGekGLgbxhV1rD5
2024-09-09 20:10:00,114640,Aisa Des Hai Mera,Madan Mohan,Veer - Zaara,spotify:track:4M7pu2MwyGysZM4deGXueq
2024-09-09 20:20:00,368080,Ding Dong,KK,Kucch To Hai,spotify:track:0U9AVN16faf2iOWEOt67H8
2024-09-10 17:10:00,200400,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,spotify:track:62bOmKYxYg7dhrC6gH9vFn
2024-09-10 17:20:00,51020,It's Gonna Be Me,*NSYNC,No Strings Attached,spotify:track:2AW37v0bDyuOzGP3XnmFuA
2024-09-11 00:50:00,10960,It's Gonna Be Me,*NSYNC,No Strings Attached,spotify:track:2AW37v0bDyuOzGP3XnmFuA
2024-09-11 01:00:00,114460,Maahi,Shaarib Toshi,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),spotify:track:4bIQXffbALkCC0Xo6aTicP
2024-09-11 01:10:00,278570,"Woh Lamhe Woh Baatein - From ""Zeher""",Atif Aslam,Best Old Songs,spotify:track:2HNG9q8rXbnijbPTwCMgsb
2024-09-11 01:20:00,149130,Dil Kya Kare,Adnan Sami,Salaam-E-Ishq,spotify:track:648GXyKI62FhbeBq0levWr
2024-09-11 01:30:00,162390,Marjaani,Pritam,Billu,spotify:track:2nNaw1QUcqiEX6pBFxcpp3
2024-09-11 01:40:00,2430,Soni De Nakhre,Wajid,Partner,spotify:track:4tBMbRwLJa5BjwJ6FrBlks
2024-09-11 02:00:00,88470,"Alone, Pt. II",Alan Walker,"Alone, Pt. II",spotify:track:0bMbDctzMmTyK2j74j3nF3
2024-09-11 20:20:00,183806,Teri Yaadon Mein,KK,The Killer,spotify:track:4ZVfIGaZP93t0stmBj4FqA
2024-09-11 20:30:00,251674,"Woh Lamhe Woh Baatein - From ""Zeher""",Atif Aslam,Best Old Songs,spotify:track:2HNG9q8rXbnijbPTwCMgsb
2024-09-11 22:40:00,65850,"Woh Lamhe Woh Baatein - From ""Zeher""",Atif Aslam,Best Old Songs,spotify:track:2HNG9q8rXbnijbPTwCMgsb
2024-09-11 22:50:00,6630,Kuchh Khaas,Mohit Chauhan,Fashion,spotify:track:01npLGQTbZBIHVRcXJbLzR
2024-09-12 17:10:00,273084,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP
2024-09-14 03:20:00,29524,O Re Piya,Salim–Sulaiman,Aaja Nachle,spotify:track:7cWnks0lsRtpAi87COOiXK
2024-09-16 20:20:00,2720,Saathiya,A.R. Rahman,Saathiya,spotify:track:78KKYDENYsw6jYfuEZsqJl
2024-09-16 20:30:00,131630,My Dil Goes Mmmm,Vishal-Shekhar,Salaam Namaste,spotify:track:3Uv8BQFN3bQfhkregyMbnx
2024-09-17 20:10:00,0,Attention,Charlie Puth,Voicenotes,spotify:track:5cF0dROlMOK5uNZtivgu50
2024-09-17 20:20:00,2870,Hymn for the Weekend,Coldplay,A Head Full of Dreams,spotify:track:3RiPr603aXAoi4GHyXx0uy
2024-09-17 20:30:00,19610,Thinking out Loud,Ed Sheeran,x,spotify:track:34gCuhDGsG4bRPIf9bb02f
2024-09-17 20:40:00,10680,double take,Dhruv,rapunzel,spotify:track:0QzuaeCEEOV40Pn7IvKEny
2024-09-17 20:50:00,2450,On The Floor - Radio Edit,Jennifer Lopez,On The Floor,spotify:track:0Oe49j06Bjrxs8PltuVeaW
2024-09-18 20:10:00,171063,nadaaniyan,Akshath,nadaaniyan,spotify:track:3bmsaFp11I9pbicxzlStf3
2024-09-18 20:20:00,1110,Kuch To Hua Hai,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:0Kd2IhGYGYrOATgOOnDBzI
2024-09-18 20:30:00,9746,Is This Love,Mohit Chauhan,Kismat Konnection - Original Motion Picture Soundtrack,spotify:track:0GVPRo9LEjxjT4C4o8BGot
2024-09-20 01:00:00,1480,Tumhe Jo Maine Dekha,Abhijeet,Main Hoon Na,spotify:track:0pPGUL7171TRGgI6wyP8wP
2024-09-20 01:10:00,161130,Maahi,Shaarib Toshi,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),spotify:track:4bIQXffbALkCC0Xo6aTicP
2024-09-20 03:50:00,150900,Maahi,Shaarib Toshi,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),spotify:track:4bIQXffbALkCC0Xo6aTicP
2024-09-21 00:50:00,0,Hum Tum,Jatin-Lalit,Hum Tum,spotify:track:6YRbDkyTzsizAWFz8kwiI7
2024-09-21 01:00:00,74160,Khabar Nahi,Vishal-Shekhar,Dostana (Original Motion Picture Soundtrack),spotify:track:7Esjmr77c4SU5IlMtym7Ho
2024-09-21 23:00:00,2490,Toh Phir Aao,Mustafa Zahid,Awarapan (Original Soundtrack),spotify:track:4chxJYv0qsOKQukt6cKp97
2024-09-22 00:30:00,18790,Khoya,Akshath,Khoya,spotify:track:1PTX1futeTG5wTrMNPrSRH
2024-09-22 00:40:00,4910,Tere Liye,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:0xlWd9o8yjKpJ02WJy79kZ
2024-09-22 03:00:00,56410,Teri Yaadon Mein,KK,The Killer,spotify:track:4ZVfIGaZP93t0stmBj4FqA
2024-09-23 20:10:00,100860,Teri Yaadon Mein,KK,The Killer,spotify:track:4ZVfIGaZP93t0stmBj4FqA
2024-09-23 20:20:00,167900,"Woh Lamhe Woh Baatein - From ""Zeher""",Atif Aslam,Zeher,spotify:track:21kImg7AxLbl7rrciuAwoB
2024-09-24 00:30:00,115525,Character Dheela,Pritam,Ready,spotify:track:1r4oikmMdZZiGHkPA4hSoe
2024-09-24 00:40:00,33737,Udi,Sunidhi Chauhan,Guzaarish,spotify:track:3B5pWnmR739mZFh4eVdFla
2024-09-24 19:40:00,39730,Noor E Khuda,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),spotify:track:55fSZWdcvMPJga3LbiV8jN
2024-09-24 19:50:00,318073,Noor E Khuda,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),spotify:track:55fSZWdcvMPJga3LbiV8jN
2024-09-26 00:30:00,137225,Character Dheela,Pritam,Ready,spotify:track:1r4oikmMdZZiGHkPA4hSoe
2024-09-26 00:40:00,7350,Meri Ada Bhi (Remix),Pritam,Ready,spotify:track:7zkPtgZKtY523COv0rEpze
2024-09-26 06:50:00,120160,Dil Samander,KK,Garam Masala - Original Motion Picture Soundtrack,spotify:track:7Gwuh1mKBa3SWD7w3giVP5
2024-09-26 17:20:00,53016,Dil Samander,KK,Garam Masala - Original Motion Picture Soundtrack,spotify:track:7Gwuh1mKBa3SWD7w3giVP5
2024-09-26 19:50:00,77460,nadaaniyan,Akshath,nadaaniyan,spotify:track:3bmsaFp11I9pbicxzlStf3
2024-09-27 00:40:00,128262,nadaaniyan,Akshath,nadaaniyan,spotify:track:3bmsaFp11I9pbicxzlStf3
2024-09-27 00:50:00,11360,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0
2024-09-28 00:40:00,18330,Chhaliya,Vishal-Shekhar,Tashan,spotify:track:70r85LQ7Hcof30PJmksilm
2024-09-28 00:50:00,71866,It's Gonna Be Me,*NSYNC,No Strings Attached,spotify:track:2AW37v0bDyuOzGP3XnmFuA
2024-09-28 02:20:00,2740,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,spotify:track:62bOmKYxYg7dhrC6gH9vFn
2024-09-28 18:00:00,101793,"Rage Over A Lost Penny, Op. 129",Valentina Lisitsa,Beethoven: Rage Over A Lost Penny,spotify:track:3QnU25Zw23qOUugdtTWgsY
2024-09-29 03:00:00,880,Noor E Khuda,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),spotify:track:55fSZWdcvMPJga3LbiV8jN
2024-09-29 03:10:00,209785,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0
2024-09-29 23:10:00,33290,Noor E Khuda,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),spotify:track:55fSZWdcvMPJga3LbiV8jN
2024-09-30 01:20:00,101485,Love Mera Hit Hit,Pritam,Billu,spotify:track:2VgbvKdaSOXWByBKYgBsEc
2024-09-30 20:10:00,40346,Jadoo,Akshath,Jadoo,spotify:track:5MQLDkiEagOTLKpfa59a06
2024-09-30 20:20:00,141730,Toh Phir Aao,Mustafa Zahid,Awarapan (Original Soundtrack),spotify:track:4chxJYv0qsOKQukt6cKp97
2024-09-30 21:50:00,54860,Maahi,Shaarib Toshi,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),spotify:track:4bIQXffbALkCC0Xo6aTicP
2024-09-30 22:00:00,377493,Kaisa Ye Raaz Hai,Pranay.M. Rijia,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),spotify:track:6VpywY7DEMDSmpiY4tKpwX
2024-09-30 22:10:00,1910,O Jaana - The DJ Suketu Dance with Me Mix,Raju Singh,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),spotify:track:7Bklue8gfDnzNQ7nHgU6b6
2024-09-30 23:00:00,3890,O Jaana - The DJ Suketu Dance with Me Mix,Raju Singh,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),spotify:track:7Bklue8gfDnzNQ7nHgU6b6
2024-09-30 23:10:00,51870,Hey Shona,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:2H9SvhMVXSYPxxkQgzkTKp
2024-09-30 23:30:00,267309,Hey Shona,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:2H9SvhMVXSYPxxkQgzkTKp
2024-10-01 19:10:00,3890,Saans,A.R. Rahman,Jab Tak Hai Jaan,spotify:track:3X5Jbz7VhZfbPqIRmYIj8c
2024-10-02 20:10:00,215110,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY
2024-10-02 20:20:00,156810,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,spotify:track:62bOmKYxYg7dhrC6gH9vFn
2024-10-02 20:30:00,19280,It's Gonna Be Me,*NSYNC,No Strings Attached,spotify:track:2AW37v0bDyuOzGP3XnmFuA
2024-10-04 01:10:00,0,It's Gonna Be Me,*NSYNC,No Strings Attached,spotify:track:2AW37v0bDyuOzGP3XnmFuA
2024-10-04 01:20:00,192210,Chhaliya,Vishal-Shekhar,Tashan,spotify:track:70r85LQ7Hcof30PJmksilm
2024-10-05 01:00:00,77320,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,spotify:track:62bOmKYxYg7dhrC6gH9vFn
2024-10-07 20:10:00,19000,Nachle Ve,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:525uvrOxi8EJoNxNP2HGto
2024-10-07 20:20:00,1180,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0
2024-10-09 01:20:00,133380,"Woh Lamhe Woh Baatein - From ""Zeher""",Atif Aslam,Best Old Songs,spotify:track:2HNG9q8rXbnijbPTwCMgsb
2024-10-09 02:40:00,1050,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY
2024-10-09 20:10:00,76920,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY
2024-10-09 20:20:00,55510,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP
2024-10-09 20:30:00,137480,"Dil Kyun Yeh Mera (From ""Kites"")",KK,Evergreen Hits Of K.K.,spotify:track:66uMmK9uefgoflmaxbtQCL
2024-10-09 22:20:00,253880,Chhaliya,Vishal-Shekhar,Tashan,spotify:track:70r85LQ7Hcof30PJmksilm
2024-10-12 20:00:00,62446,Chhaliya,Vishal-Shekhar,Tashan,spotify:track:70r85LQ7Hcof30PJmksilm
2024-10-14 20:20:00,161050,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0
2024-10-14 20:30:00,166320,Piya Aaye Na,Tulsi Kumar,Aashiqui 2,spotify:track:1ELMyeJLDHUz3cK3XTWgEi
2024-10-15 17:20:00,167985,Piya Aaye Na,Tulsi Kumar,Aashiqui 2,spotify:track:1ELMyeJLDHUz3cK3XTWgEi
2024-10-16 19:20:00,8447,O Jaana,Raju Singh,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),spotify:track:6nDsd9LoKLPHv4VcpCG5Wg
2024-10-16 19:30:00,239690,Piya Aaye Na,Tulsi Kumar,Aashiqui 2,spotify:track:1ELMyeJLDHUz3cK3XTWgEi
2024-10-16 20:10:00,205680,Sinbad The Sailor,Farhan Akhtar,Rock On,spotify:track:03VTytguq5MS6e3x03y5i1
2024-10-16 22:10:00,246236,Khwab Dekhe Sexy Lady,Pritam,Race - Original Motion Picture Soundtrack,spotify:track:7GE3LwWzboPaTN0TlDcPs1
2024-10-16 22:20:00,90274,Ye Ishq Hai,Pritam,Jab We Met,spotify:track:4BiPsAV070dg3eLSVf727A
2024-10-19 04:30:00,48910,Ye Ishq Hai,Pritam,Jab We Met,spotify:track:4BiPsAV070dg3eLSVf727A
2024-10-19 07:00:00,145840,Tu Meri Dost Hain,Benny Dayal,Yuvvraaj,spotify:track:02N5ZxOVugGQmKeIT0VXUx
2024-10-21 19:50:00,95520,Piya Aaye Na,Tulsi Kumar,Aashiqui 2,spotify:track:1ELMyeJLDHUz3cK3XTWgEi
2024-10-21 22:10:00,3180,Aashiqui (The Love Theme),Mithoon,Aashiqui 2,spotify:track:0TEZDqtGjqPwcaFx3Mzpbz
2024-10-22 00:40:00,630490,Sunn Raha Hai (Male Version),Ankit Tiwari,Aashiqui 2,spotify:track:5PvwPy5eRO8BPwpRzCHK3D
2024-10-23 19:10:00,9210,It Makes Me Ill,*NSYNC,No Strings Attached,spotify:track:0gbysjaH16DW29QpUnowcx
2024-10-23 19:20:00,92840,Hey Shona,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:2H9SvhMVXSYPxxkQgzkTKp
2024-10-23 19:30:00,15650,Bhool Bhulaiyaa 3 - Title Track (feat. Pitbull),Pitbull,Bhool Bhulaiyaa 3 - Title Track (feat. Pitbull),spotify:track:7r6iwgXcR85d9rfqsuf2Af
2024-10-23 19:50:00,1060,Mere Dholna,Pritam,Bhool Bhulaiyaa,spotify:track:2R4zzmPXIFuBH0BqdWDkfC
2024-10-23 20:00:00,286034,Love Mera Hit Hit,Pritam,Billu,spotify:track:2VgbvKdaSOXWByBKYgBsEc
2024-10-23 20:10:00,290493,Aahun Aahun,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),spotify:track:1n1b2lwdRdWF5RAaA0vewk
2024-10-23 20:20:00,234264,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY
2024-10-24 18:40:00,360,Jo Bhi Kasmein,Alka Yagnik,Raaz,spotify:track:6NfXjIsNGXaRaDzdbdxY4m
2024-10-24 18:50:00,0,Chappa Chappa,Vishal Bhardwaj,Maachis (Original Motion Picture Soundtrack),spotify:track:7atOebyeANuCZsGhm33YLd
2024-10-24 19:00:00,1360,Lagan Lagi,Sukhwinder Singh,Tere Naam,spotify:track:2wCYsTuY8Wsw0iBlw06mbg
2024-10-25 17:00:00,131740,Jhalak Dikhla Ja,Himesh Reshammiya,Aksar,spotify:track:43SKg10CCeaoyr7XSKfpTR
2024-10-27 22:00:00,6111,Aashiqui (The Love Theme),Mithoon,Aashiqui 2,spotify:track:0TEZDqtGjqPwcaFx3Mzpbz
2024-10-27 22:10:00,2698,Ilahi,Pritam,Yeh Jawaani Hai Deewani,spotify:track:5cgKosPPj5Cs9a2JQufUc1
2024-10-27 22:20:00,1311,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,spotify:track:7fW9J3EpVWVN1ouv0slAs0
2024-10-27 22:30:00,311676,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY
2024-10-27 22:40:00,55701,Baarish,Shashaa Tirupati,Half Girlfriend,spotify:track:4FeiicaPWhZZusS1rddYdc
2024-10-27 22:50:00,1802,Besharmi Ki Height,Benny Dayal,Main Tera Hero,spotify:track:1qtl3vB0uqciZ94g3S6TO7
2024-10-27 23:00:00,2613,Raabta,Pritam,Agent Vinod,spotify:track:6FjbAnaPRPwiP3sciEYctO
2024-10-27 23:10:00,22848,Jhoom Barabar Jhoom,Shankar-Ehsaan-Loy,Jhoom Barabar Jhoom,spotify:track:4HfmI5Yisll9PCOjJhtijw
2024-10-27 23:20:00,0,Munni Badnaam,Mamta Sharma,Dabangg,spotify:track:6fORBVECjNDJ1gdq5uuoAz
2024-10-27 23:30:00,18058,Paniyon Sa,Rochak Kohli,"Paniyon Sa (From ""Satyameva Jayate"")",spotify:track:2si0ZNx4yRbggTvrIom8A2
2024-10-27 23:40:00,1130,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",Arijit Singh,Ultimate Love Songs - Arijit Singh,spotify:track:1NX33DecZrq4ZUGDc47AfN
2024-10-27 23:50:00,217386,Woh Ladki Jo,Abhijeet,Baadshah,spotify:track:4A15QHUraE6rrP0Co6S3lG
2024-10-28 00:10:00,249660,Dildaara (Stand By Me),Shafqat Amanat Ali,Ra-One,spotify:track:6ZoCBDOB308GqUdt2AJrV2
2024-10-28 00:20:00,2218,Qaafirana,Arijit Singh,The Arijit Singh Collection,spotify:track:5SftJq4uVpajyYC1Gs0RFF
2024-10-28 19:50:00,209530,Socha Hai,Farhan Akhtar,Rock On,spotify:track:7IjnfuMNfdrAXbefurdIIR
2024-10-28 20:00:00,268712,Dard - E - Disco,Sukhwinder Singh,Om Shanti Om,spotify:track:2GTasAZimpxzNgE7aXFifI
2024-10-28 20:10:00,261357,Tera Surroor,Himesh Reshammiya,Aap Kaa Surroor,spotify:track:3WJQXRiZQNpasi3i4Tp8U1
2024-10-29 16:10:00,0,Main Hoon Hero Tera (Salman Khan Version),Salman Khan,Hero,spotify:track:4Cv8UaSA8aQrBdiYO6MxgV
2024-10-29 16:20:00,131800,Dil Kya Kare,Adnan Sami,Salaam-E-Ishq,spotify:track:648GXyKI62FhbeBq0levWr
2024-10-29 17:20:00,1480,Lagan Lagi,Sukhwinder Singh,Tere Naam,spotify:track:2wCYsTuY8Wsw0iBlw06mbg
2024-10-30 21:50:00,1120,Om Mangalam,RDB,Kambakkht Ishq (Original Motion Picture Soundtrack),spotify:track:0xNc6Z322CXrfK0tAvOXpm
2024-10-30 22:00:00,222190,Pretty Woman,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:3rsx3pDYM3a08O0Yu3Tq6V
2024-11-02 00:30:00,0,Raghupati Raghav,Neeraj Shridhar,Krrish 3,spotify:track:5CXKZm1KE7RGym7insLJM2
2024-11-02 00:40:00,1760,Senorita,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:3TAhWtQnpoL5Vl9VQPl9fU
2024-11-02 00:50:00,0,Main Aisa Kyon Hoon,Shankar-Ehsaan-Loy,Lakshya (Original Motion Picture Soundtrack),spotify:track:11ipwX6rA4f5KMTYB7QFXj
2024-11-02 06:10:00,8864,Nashe Si Chadh Gayi,Vishal-Shekhar,Befikre,spotify:track:0biCSADTAblvLTLtJz4pXO
2024-11-04 21:10:00,470,"Thodi Jagah (From ""Marjaavaan"")",Arijit Singh,"Thodi Jagah (From ""Marjaavaan"")",spotify:track:3f0wz6zcA7XkQiGm0qNF5r
2024-11-04 21:20:00,109962,Proper Patola,Badshah,Namaste England,spotify:track:39ujbBjTwwqUFySaCYDMMT
