ts,platform,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,skipped,offline_timestamp
2023-11-11T22:28:50Z,ios,1020,Selfie Le Le Re,Pritam,Bajrangi Bhaijaan,spotify:track:0Zz7AEZfBKP2U7sO0WJKER,clickrow,endplay,TRUE,1699741729
2023-11-11T22:28:52Z,ios,1800,Aaj Ki Party,Pritam,Bajrangi Bhaijaan,spotify:track:1vmQPVE7vbgSZ12C8MlKX8,clickrow,endplay,TRUE,1699741731
2023-11-11T22:33:49Z,ios,297651,Selfie Le Le Re,Pritam,Bajrangi Bhaijaan,spotify:track:0Zz7AEZfBKP2U7sO0WJKER,clickrow,trackdone,FALSE,1699741733
2023-11-11T22:34:54Z,ios,63108,Tu Chahiye,Pritam,Bajrangi Bhaijaan,spotify:track:3aaiAWCet6sbfOfLSn3g7i,trackdone,fwdbtn,TRUE,1699742029
2023-11-11T22:35:02Z,ios,8350,Aaj Ki Party,Pritam,Bajrangi Bhaijaan,spotify:track:1vmQPVE7vbgSZ12C8MlKX8,fwdbtn,fwdbtn,TRUE,1699742094
2023-11-11T22:35:02Z,ios,1180,Bhar Do Jholi Meri,Pritam,Bajrangi Bhaijaan,spotify:track:52qnHAlqWpo3kgEteAPjRf,fwdbtn,fwdbtn,TRUE,1699742102
2023-11-11T22:39:34Z,ios,270790,Chicken Kuk-Doo-Koo,Pritam,Bajrangi Bhaijaan,spotify:track:1DUoaxHClMTqzTZCTcF61z,fwdbtn,fwdbtn,TRUE,1699742103
2023-11-11T22:39:36Z,ios,1400,Zindagi Kuch Toh Bata (Reprise),Pritam,Bajrangi Bhaijaan,spotify:track:6TGX01ExmdHyOG72fqUU3Q,fwdbtn,fwdbtn,TRUE,1699742374
2023-11-11T22:43:27Z,ios,226562,Tu Jo Mila,Pritam,Bajrangi Bhaijaan,spotify:track:7txLCGOXyDlDXTjtR1Sk4v,fwdbtn,trackdone,FALSE,1699742376
2023-11-11T22:43:46Z,ios,17587,Bhar Do Jholi Meri (Reprise),Pritam,Bajrangi Bhaijaan,spotify:track:6uW0tsv1DhwY3NvduQho0z,trackdone,endplay,TRUE,1699742608
2023-11-11T22:44:05Z,ios,18900,Kalank - Title Track,RAW VIBE,Kalank,spotify:track:5aiP2xmxndmb6DnbanCXlv,clickrow,unexpected-exit-while-paused,FALSE,1699742627
2023-11-11T23:52:59Z,ios,353106,"Jaane Jaan Dhoondata - From ""Jawani Diwani""",Kishore Kumar,Timeless Kishore,spotify:track:6Fdg2TXeZes5rSYYfrJ1hV,clickrow,endplay,TRUE,1699746427
2023-11-11T23:56:48Z,ios,228693,Mere Mehboob Qayamat Hogi,Kishore Kumar,Mr. X In Bombay,spotify:track:3MRREVp7Vwiivsny9bGd9O,trackdone,trackdone,FALSE,1699746780
2023-11-11T23:57:03Z,ios,12850,Neele Neele Ambar Par - Male Version,Kalyanji-Anandji,Kalaakaar (Original Motion Picture Soundtrack),spotify:track:02zPo0Dt0R4TTFY5zLJZnK,trackdone,fwdbtn,TRUE,1699747009
2023-11-11T23:57:29Z,ios,26080,"Gulabi Ankhen - From ""The Train""",Mohammed Rafi,Audiobiography,spotify:track:4ujalVER2NLazVozUVllxw,fwdbtn,endplay,TRUE,1699747023
2023-11-12T00:03:12Z,ios,343066,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,spotify:track:7sSYkaAXRgnzoQYrGgrvlX,clickrow,trackdone,FALSE,1699747050
2023-11-12T00:04:24Z,ios,71083,Do Pal,Madan Mohan,Veer - Zaara,spotify:track:7fyIuR4aaWb6iltlAoSkxF,trackdone,fwdbtn,TRUE,1699747392
2023-11-12T00:04:27Z,ios,3610,Kyon Hawa,Madan Mohan,Veer - Zaara,spotify:track:2cNeEQhITgmjkk5SHd5IXY,fwdbtn,fwdbtn,TRUE,1699747464
2023-11-12T00:04:31Z,ios,3960,Hum To Bhai Jaise Hain,Madan Mohan,Veer - Zaara,spotify:track:1eR6d1EuujPXYHXEKgK6VU,fwdbtn,fwdbtn,TRUE,1699747468
2023-11-12T00:04:33Z,ios,1510,Aaya Tere Dar Par,Madan Mohan,Veer - Zaara,spotify:track:7d5Sk1Omu1qfyOPnlPO9d1,fwdbtn,fwdbtn,TRUE,1699747472
2023-11-12T00:04:34Z,ios,790,Lodi,Madan Mohan,Veer - Zaara,spotify:track:5xoZAi6EnVLl94L1OxJtqE,fwdbtn,fwdbtn,TRUE,1699747474
2023-11-12T00:04:37Z,ios,1500,Tum Paas Aa Rahe Ho,Madan Mohan,Veer - Zaara,spotify:track:4xxI0wbCGoJVjnLGDIucn6,fwdbtn,fwdbtn,TRUE,1699747475
2023-11-12T00:04:38Z,ios,630,Jaane Kyon,Madan Mohan,Veer - Zaara,spotify:track:2UWIOwIxG63aqXK1TDiWVr,fwdbtn,endplay,TRUE,1699747477
2023-11-12T00:04:39Z,ios,810,Woh Lamhe Woh Baatein,Atif Aslam,Zeher,spotify:track:5fwRhPXAvGgzUxW62ZCvEg,fwdbtn,backbtn,TRUE,1699747479
2023-11-12T00:04:40Z,ios,150,Lodi,Madan Mohan,Veer - Zaara,spotify:track:5xoZAi6EnVLl94L1OxJtqE,backbtn,backbtn,TRUE,1699747480
2023-11-12T00:04:40Z,ios,160,Hum To Bhai Jaise Hain,Madan Mohan,Veer - Zaara,spotify:track:1eR6d1EuujPXYHXEKgK6VU,backbtn,backbtn,TRUE,1699747481
2023-11-12T00:04:40Z,ios,180,Tum Paas Aa Rahe Ho,Madan Mohan,Veer - Zaara,spotify:track:4xxI0wbCGoJVjnLGDIucn6,backbtn,backbtn,TRUE,1699747480
2023-11-12T00:04:40Z,ios,180,Jaane Kyon,Madan Mohan,Veer - Zaara,spotify:track:2UWIOwIxG63aqXK1TDiWVr,backbtn,backbtn,TRUE,1699747480
2023-11-12T00:04:40Z,ios,190,Aaya Tere Dar Par,Madan Mohan,Veer - Zaara,spotify:track:7d5Sk1Omu1qfyOPnlPO9d1,backbtn,backbtn,TRUE,1699747480
2023-11-12T00:04:41Z,ios,120,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,spotify:track:7sSYkaAXRgnzoQYrGgrvlX,backbtn,backbtn,TRUE,1699747481
2023-11-12T00:04:41Z,ios,0,Main Yahaan Hoon,Madan Mohan,Veer - Zaara,spotify:track:3OAFzjwWionh8OfM4kgf2R,backbtn,backbtn,TRUE,1699747481
2023-11-12T00:04:41Z,ios,0,Aisa Des Hai Mera,Madan Mohan,Veer - Zaara,spotify:track:4M7pu2MwyGysZM4deGXueq,backbtn,backbtn,TRUE,1699747481
2023-11-12T00:04:41Z,ios,180,Kyon Hawa,Madan Mohan,Veer - Zaara,spotify:track:2cNeEQhITgmjkk5SHd5IXY,backbtn,backbtn,TRUE,1699747481
2023-11-12T00:04:41Z,ios,170,Do Pal,Madan Mohan,Veer - Zaara,spotify:track:7fyIuR4aaWb6iltlAoSkxF,backbtn,backbtn,TRUE,1699747481
2023-11-12T00:10:12Z,ios,331726,Tere Liye,Madan Mohan,Veer - Zaara,spotify:track:3i11e2jzUtO3jChiFl3v9x,backbtn,trackdone,FALSE,1699747482
2023-11-12T00:15:08Z,ios,295157,Main Yahaan Hoon,Madan Mohan,Veer - Zaara,spotify:track:3OAFzjwWionh8OfM4kgf2R,trackdone,trackdone,FALSE,1699747813
2023-11-12T00:22:16Z,ios,427781,Aisa Des Hai Mera,Madan Mohan,Veer - Zaara,spotify:track:4M7pu2MwyGysZM4deGXueq,trackdone,trackdone,FALSE,1699748108
2023-11-12T00:22:49Z,ios,33154,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,spotify:track:7sSYkaAXRgnzoQYrGgrvlX,trackdone,unexpected-exit-while-paused,FALSE,1699748535
2023-11-12T01:42:04Z,ios,72490,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,spotify:track:7sSYkaAXRgnzoQYrGgrvlX,appload,fwdbtn,TRUE,1699753247
2023-11-12T01:42:57Z,ios,52340,Do Pal,Madan Mohan,Veer - Zaara,spotify:track:7fyIuR4aaWb6iltlAoSkxF,fwdbtn,endplay,TRUE,1699753325
2023-11-12T01:48:48Z,ios,353106,"Jaane Jaan Dhoondata - From ""Jawani Diwani""",Kishore Kumar,Timeless Kishore,spotify:track:6Fdg2TXeZes5rSYYfrJ1hV,clickrow,endplay,TRUE,1699753377
2023-11-12T01:53:06Z,ios,256163,"Dilbar Mere - From ""Satte Pe Satta""",Kishore Kumar,Audiobiography - Kishore Kumar,spotify:track:03GR8YoEsu0qPUGC13X8C1,trackdone,logout,FALSE,1699753730
2023-11-13T19:37:49Z,ios,248760,Tere Liye,Madan Mohan,Veer - Zaara,spotify:track:3i11e2jzUtO3jChiFl3v9x,clickrow,endplay,TRUE,1699901190
2023-11-13T19:42:57Z,ios,246131,Socha Hai,Farhan Akhtar,Rock On,spotify:track:7IjnfuMNfdrAXbefurdIIR,clickrow,trackdone,FALSE,1699904270
2023-11-13T19:46:15Z,ios,196608,Aisa Des Hai Mera,Madan Mohan,Veer - Zaara,spotify:track:4M7pu2MwyGysZM4deGXueq,trackdone,unexpected-exit-while-paused,FALSE,1699904577
2023-11-13T20:51:39Z,osx,177026,Aisa Des Hai Mera,Madan Mohan,Veer - Zaara,spotify:track:4M7pu2MwyGysZM4deGXueq,remote,trackdone,FALSE,
2023-11-13T20:54:49Z,osx,187749,Pichle Saat Dinon Mein (Album Version),Farhan Akhtar,Rock On,spotify:track:1QQqHS80CpR8tA2lR8O65y,trackdone,trackdone,FALSE,
2023-11-13T20:58:18Z,osx,207031,Rock On!!,Farhan Akhtar,Rock On,spotify:track:6fABlNfAOylt7ZxfX8K1XL,trackdone,trackdone,FALSE,
2023-11-13T21:01:53Z,osx,214734,Ye Tumhari Meri Baatein,Dominique,Rock On,spotify:track:1xaj4bm3GMthtoZHUfepl1,trackdone,fwdbtn,TRUE,
2023-11-13T21:01:55Z,osx,915,Zehreelay,Suraj Jagan,Rock On,spotify:track:2QDTZUphD5Gc3cuIpVFcDy,fwdbtn,fwdbtn,TRUE,
2023-11-13T21:01:58Z,osx,1155,Tum Ho Toh,Farhan Akhtar,Rock On,spotify:track:2uy15favOgEOtS8wjAD9B1,fwdbtn,fwdbtn,TRUE,
2023-11-13T21:08:27Z,osx,387218,Sinbad The Sailor,Farhan Akhtar,Rock On,spotify:track:03VTytguq5MS6e3x03y5i1,fwdbtn,trackdone,FALSE,
2023-11-13T21:08:58Z,osx,30031,Pichle Saat Dinon Mein (Live Version),Farhan Akhtar,Rock On,spotify:track:63ideCSFf24cQzGdgg4kjG,trackdone,unexpected-exit,FALSE,
2023-11-13T21:11:04Z,osx,48021,Pichle Saat Dinon Mein (Live Version),Farhan Akhtar,Rock On,spotify:track:63ideCSFf24cQzGdgg4kjG,remote,fwdbtn,TRUE,1699909803
2023-11-13T21:11:05Z,osx,1312,Phir Dekhiye,Caralisa Monteiro,Rock On,spotify:track:6Cqr4I6WRvM8A8AYV6ES3Y,fwdbtn,endplay,TRUE,1699909864
2023-11-13T21:11:15Z,osx,8287,Sajde,Shankar-Ehsaan-Loy,Kill Dil,spotify:track:7kiZ6Zf66oX6yMovt3gC1a,fwdbtn,fwdbtn,TRUE,1699909866
2023-11-13T21:11:17Z,osx,2442,Tujh Mein Rab Dikhta Hai - LoFi Mix,Salim–Sulaiman,Tujh Mein Rab Dikhta Hai - LoFi Mix,spotify:track:3vYk2VXjV8WFqadqzp1gtF,fwdbtn,fwdbtn,TRUE,1699909875
2023-11-13T21:11:18Z,osx,1781,Dil Mera Churaya Kyun,Kumar Sanu,Akele Hum Akele Tum,spotify:track:4OvdhTOjq75CvPO6O7AWRw,fwdbtn,fwdbtn,TRUE,1699909877
2023-11-13T21:11:19Z,osx,1056,Zehnaseeb,Vishal-Shekhar,Hasee Toh Phasee (Original Motion Picture Soundtrack),spotify:track:3xF15SqY32Mno3UUMBirhU,fwdbtn,fwdbtn,TRUE,1699909879
2023-11-13T21:11:20Z,osx,906,"Guzarish (From ""Ghajini"")",Javed Ali,Teri Jhalak Asharfi Javed Ali Hits,spotify:track:0kWWPtEWjmQVEu4V0esXJ8,fwdbtn,fwdbtn,TRUE,1699909880
2023-11-13T21:15:20Z,osx,240723,Bhula Dena,Mustafa Zahid,Aashiqui 2,spotify:track:0WNCYgCd33LnBnw22WFuq8,fwdbtn,trackdone,FALSE,1699909881
2023-11-13T21:20:41Z,osx,320417,Challa,A.R. Rahman,Jab Tak Hai Jaan,spotify:track:6wXPV6dNRAhFavrRaCdMXT,trackdone,trackdone,FALSE,1699910121
2023-11-13T21:24:21Z,osx,218836,Kabhi Kabhi Aditi,Rashid Ali,Jaane Tu... Ya Jaane Na,spotify:track:3APdIdF8H0jsxSuGOqXedS,trackdone,trackdone,FALSE,1699910442
2023-11-13T21:27:45Z,osx,202919,Sooraj Ki Baahon Mein,Dominique Cerejo,Zindagi Na Milegi Dobara,spotify:track:723xQva0yBF7M6K3nDAG8R,trackdone,trackdone,FALSE,1699910661
2023-11-13T21:31:41Z,osx,236160,Kya Karoon?,Shankar-Ehsaan-Loy,Wake Up Sid (Original Motion Picture Soundtrack),spotify:track:4Yp8zw7b35bheMVTp39o5O,trackdone,trackdone,FALSE,1699910865
2023-11-13T21:33:59Z,osx,136331,Atrangi Yaari,Rochak Kohli,Atrangi Yaari,spotify:track:7oVKUnaAGVgvGRGs0TQsbx,trackdone,fwdbtn,TRUE,1699911101
2023-11-13T21:38:58Z,osx,300719,"Mere Nishaan (From ""Oh My God"")",Kailash Kher,Best Of Kailash Kher,spotify:track:7y2LdSannuZhlHK3eTOyly,fwdbtn,trackdone,FALSE,1699911239
2023-11-13T21:43:35Z,osx,276715,Aye Udi Udi Udi,A.R. Rahman,Saathiya,spotify:track:6K0Ea7pq2trf6SwsfEKkOp,trackdone,trackdone,FALSE,1699911539
2023-11-13T21:49:00Z,osx,322899,Moh Moh Ke Dhaage (Male),Anu Malik,Dum Laga Ke Haisha,spotify:track:189DQylImZ1hGZaIpAQUzx,trackdone,trackdone,FALSE,1699911816
2023-11-13T21:50:24Z,osx,84613,Toh Zinda Ho Tum,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:3fBi5KGDNeYomxbttVOUQT,trackdone,trackdone,FALSE,1699912140
2023-11-13T21:50:26Z,osx,209,Zinda,Shankar-Ehsaan-Loy,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),spotify:track:7vZz8oJ5qAqB9MghufRK5k,trackdone,fwdbtn,TRUE,1699912225
2023-11-13T21:50:27Z,osx,768,Manchala,Vishal-Shekhar,Hasee Toh Phasee (Original Motion Picture Soundtrack),spotify:track:3zAXHUL5YcYOA41rruvjy4,fwdbtn,fwdbtn,TRUE,1699912227
2023-11-13T21:50:29Z,osx,1301,"Wafa Ne Bewafai (From ""Teraa Surroor"")",Arijit Singh,Arijit Singh Broken Strings,spotify:track:0KCELNf5it4kL3LGwR80cj,fwdbtn,fwdbtn,TRUE,1699912227
2023-11-13T21:56:11Z,osx,343066,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,spotify:track:7sSYkaAXRgnzoQYrGgrvlX,fwdbtn,trackdone,FALSE,1699912229
2023-11-13T23:56:06Z,osx,11204,Jhanjharia - Male Version,Abhijeet,Krishna - Original Motion Picture Soundtrack,spotify:track:7v6kXbTvpHbhq5LHruy0xV,trackdone,fwdbtn,TRUE,1699912571
2023-11-13T23:56:09Z,osx,2933,Nazar Laaye - Reprise,A.R. Rahman,Raanjhanaa (Original Motion Picture Soundtrack),spotify:track:3h44S4bynHkbKVP2mogqdX,fwdbtn,fwdbtn,TRUE,1699919767
2023-11-13T23:56:11Z,osx,1226,Dil Aakhir Tu Kyun Rota Hai,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:46bUtsNP0dxfcW1opo45VU,fwdbtn,fwdbtn,TRUE,1699919770
2023-11-13T23:56:12Z,osx,1216,Ek Main Aur Ekk Tu,Benny Dayal,Ek Main Aur Ekk Tu,spotify:track:4UDFr3P1lRS6seQfmzCjz7,fwdbtn,fwdbtn,TRUE,1699919771
2023-11-13T23:56:14Z,osx,1365,O Sanam,Lucky Ali,Sunoh,spotify:track:5oYRr51VatOtkFeEOursuZ,fwdbtn,fwdbtn,TRUE,1699919772
2023-11-13T23:56:15Z,osx,1749,Wake Up Sid!,Shankar-Ehsaan-Loy,Wake Up Sid (Original Motion Picture Soundtrack),spotify:track:4BJI0anpEdv4uUw3fUXYpr,fwdbtn,fwdbtn,TRUE,1699919774
2023-11-13T23:56:25Z,osx,9610,Madhubala,Sohail Sen,Mere Brother Ki Dulhan,spotify:track:44OZwf1pS0nnoPJEz2pqAX,fwdbtn,fwdbtn,TRUE,1699919776
2023-11-13T23:56:28Z,osx,2080,Tera Hi Rahun,Gajendra Verma,Tera Hi Rahun,spotify:track:3kK3mhICgeJmANUIrCGNLb,fwdbtn,fwdbtn,TRUE,1699919786
2023-11-13T23:56:29Z,osx,1397,Roobaroo,A.R. Rahman,Rang De Basanti (Original Motion Picture Soundtrack),spotify:track:3vqJY3pVELLIxqXXyI08yr,fwdbtn,fwdbtn,TRUE,1699919788
2023-11-13T23:56:30Z,osx,1077,Aisi Gehraiyaan Aisi Tanhaiyaan,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:2lzP5CLvqGvpz1zNJukSgD,fwdbtn,fwdbtn,TRUE,1699919789
2023-11-13T23:56:31Z,osx,981,Hey Ya !,Clinton Cerejo,Karthik Calling Karthik,spotify:track:1qTh7hzjd361hjuzeaMFWK,fwdbtn,fwdbtn,TRUE,1699919790
2023-11-13T23:56:32Z,osx,821,Tere Binaa,Mustafa Zahid,Heropanti,spotify:track:1DsQyEshUaan0BBb7fUQHr,fwdbtn,fwdbtn,TRUE,1699919792
2023-11-14T00:02:13Z,osx,341322,Mitwa,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:4BTPzhEsyW3blWcxcuhLM0,fwdbtn,trackdone,FALSE,1699919792
2023-11-14T00:02:39Z,osx,25516,Kisi Disco Mein Jaaye,Alka Yagnik,Bade Miyan Chote Miyan - Original Motion Picture Soundtrack,spotify:track:11uSCFBn6ng3O1LZNbIIwq,trackdone,fwdbtn,TRUE,1699920133
2023-11-14T00:02:41Z,osx,1407,Bavra Mann,Swanand Kirkire,Hazaaron Khwaishein Aisi,spotify:track:6v6MAvQpRUS0dRPZQiMHPv,fwdbtn,fwdbtn,TRUE,1699920160
2023-11-14T00:03:43Z,osx,62101,Heer,A.R. Rahman,Jab Tak Hai Jaan,spotify:track:1CapGmE3jqZpEATdujksnX,fwdbtn,fwdbtn,TRUE,1699920162
2023-11-14T00:07:33Z,osx,229575,Senorita,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:3TAhWtQnpoL5Vl9VQPl9fU,fwdbtn,trackdone,FALSE,1699920224
2023-11-14T00:10:21Z,osx,168240,Genda Phool,Rekha Bhardwaj,Delhi-6,spotify:track:15Vuw407y6UWIPUfGrpJ1e,trackdone,trackdone,FALSE,1699920453
2023-11-14T00:10:27Z,osx,3882,Ishq Di Baajiyaan,Shankar-Ehsaan-Loy,Soorma,spotify:track:6gHVMInOPMsA4ujf0nWHSt,trackdone,fwdbtn,TRUE,1699920622
2023-11-14T00:14:21Z,osx,234858,Nazrein Milaana Nazrein Churaana,Benny Dayal,Jaane Tu... Ya Jaane Na,spotify:track:3wnahgmj1q8YvjkoXTLG8c,fwdbtn,trackdone,FALSE,1699920627
2023-11-14T00:14:34Z,osx,12257,Dil-e-Nadaan,Kavita Seth,A Suitable Boy,spotify:track:7vbwRFf4lcGq2SFNRbly3c,trackdone,endplay,TRUE,1699920861
2023-11-14T00:14:37Z,osx,2784,Adhoore,Vishal Dadlani,Break Ke Baad,spotify:track:298atiKYvG84VfbXNbZiX5,fwdbtn,fwdbtn,TRUE,1699920875
2023-11-14T00:14:42Z,osx,4576,"Jaane Kyun (From ""Dostana"")",Vishal-Shekhar,Musical Bond: Vishal Shekhar & Anvita Dutt,spotify:track:3MNYXalwzhzSY3APoec6Nn,fwdbtn,fwdbtn,TRUE,1699920878
2023-11-14T00:14:49Z,osx,7263,Raat Ka Nasha,Anu Malik,Asoka (Original Motion Picture Soundtrack),spotify:track:4gjFNGQ0BodNqiOAOAOMSW,fwdbtn,fwdbtn,TRUE,1699920882
2023-11-14T00:15:40Z,osx,50048,Slow Motion Angreza,Shankar-Ehsaan-Loy,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),spotify:track:0JX7Es2j556FwtR6YqMKzP,fwdbtn,fwdbtn,TRUE,1699920890
2023-11-14T00:18:27Z,osx,167637,Locha-E-Ulfat,Benny Dayal,2 States,spotify:track:3V3QbgrOZKtFv5MXzAAdZr,fwdbtn,fwdbtn,TRUE,1699920940
2023-11-14T00:18:37Z,osx,9215,"Chaandaniya (From ""2 States"")",Mohan Kannan,Pen Down With Amitabh Bhattacharya,spotify:track:7FsbfCdgaITFyfA51iur79,fwdbtn,fwdbtn,TRUE,1699921108
2023-11-14T00:22:29Z,osx,233026,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,fwdbtn,trackdone,FALSE,1699921117
2023-11-14T00:26:42Z,osx,27910,Aye Khuda,Salim Merchant,Paathshaala,spotify:track:1vgVsR5rkXGP4NmUcoroJH,trackdone,endplay,TRUE,1699921349
2023-11-14T00:27:45Z,osx,42782,Gale Lag Ja - Version 2,Javed Ali,De Dana Dan,spotify:track:2HWOWnLbaNZBhTJPTQkLy9,clickrow,remote,FALSE,1699921603
2023-11-14T00:28:48Z,ios,63600,Gale Lag Ja - Version 2,Javed Ali,De Dana Dan,spotify:track:2HWOWnLbaNZBhTJPTQkLy9,remote,endplay,TRUE,1699921659
2023-11-14T00:28:50Z,ios,820,Maai Re,Javed Ali,Maai Re,spotify:track:3HGJB76L7lcuSLJ7NX41fL,fwdbtn,fwdbtn,TRUE,1699921729
2023-11-14T00:28:51Z,ios,800,Chupana Bhi Nahi Aata - Recreated Version,Stebin Ben,Chupana Bhi Nahi Aata,spotify:track:5vX8Lsju18s8HnFNRSlwmj,fwdbtn,fwdbtn,TRUE,1699921731
2023-11-14T00:29:03Z,ios,1060,Tum Tak - Lofi Flip,Deepanshu Ruhela,Tum Tak,spotify:track:4DvAqLQNC0kW3XT2EE69cY,fwdbtn,fwdbtn,TRUE,1699921743
2023-11-14T00:29:03Z,ios,11550,Jashn-E-Bahaaraa,A.R. Rahman,Jodhaa Akbar,spotify:track:1O5mTSQa0sCce9ghhDqIZl,fwdbtn,fwdbtn,TRUE,1699921732
2023-11-14T00:29:05Z,ios,840,Naino Ki To Baat Naina Jane Hai pt.2,Stuti Jaiswal,Naino Ki To Baat Naina Jane Hai cover version,spotify:track:0uDmx4rPDHnX4W30oIHFvt,fwdbtn,fwdbtn,TRUE,1699921744
2023-11-14T00:29:07Z,ios,1940,Alfaazo Ki Jarurat Hi Nahi,Javed Ali,Alfaazo Ki Jarurat Hi Nahi,spotify:track:06GIlcGGWt4tnNGOcb69JI,fwdbtn,fwdbtn,TRUE,1699921746
2023-11-14T00:29:15Z,ios,6770,Sooraj Ki Baahon Mein,Dominique Cerejo,Zindagi Na Milegi Dobara,spotify:track:723xQva0yBF7M6K3nDAG8R,fwdbtn,fwdbtn,TRUE,1699921748
2023-11-14T00:29:16Z,ios,1690,Jiye Toh Jiye Kaise 2.0,Stebin Ben,Jiye Toh Jiye Kaise 2.0,spotify:track:5wi8UMMGlsKoBxXmbBFsF6,fwdbtn,fwdbtn,TRUE,1699921755
2023-11-14T00:29:17Z,ios,600,Tum Tak,A.R. Rahman,Raanjhanaa (Original Motion Picture Soundtrack),spotify:track:1wnozUBSe7OMpmZiTPJC5j,fwdbtn,fwdbtn,TRUE,1699921757
2023-11-14T00:33:12Z,ios,236160,Kya Karoon?,Shankar-Ehsaan-Loy,Wake Up Sid (Original Motion Picture Soundtrack),spotify:track:4Yp8zw7b35bheMVTp39o5O,fwdbtn,trackdone,FALSE,1699921758
2023-11-14T00:36:52Z,ios,219184,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,trackdone,trackdone,FALSE,1699921993
2023-11-14T00:39:57Z,ios,184444,Dil Tod Ke,Manan Bhardwaj,Dil Tod Ke,spotify:track:5j0djbgoEhOeGTXw6OaBjo,trackdone,trackdone,FALSE,1699922213
2023-11-14T00:41:42Z,ios,103881,Manzoore Nazar,Neeraj Shridhar,Manzoore Nazar,spotify:track:10IozcGjniCaFST5sHeVH5,trackdone,fwdbtn,TRUE,1699922398
2023-11-14T00:41:45Z,ios,2600,Yaar Ki Mehfil,Stebin Ben,Yaar Ki Mehfil,spotify:track:3seZZBHrmSheoqD7IbmS4Z,fwdbtn,fwdbtn,TRUE,1699922503
2023-11-14T00:41:48Z,ios,2290,Jab Tak Hai Jaan,A.R. Rahman,Jab Tak Hai Jaan,spotify:track:3hkTxZwWUSh4DvIZLhAOxn,fwdbtn,fwdbtn,TRUE,1699922506
2023-11-14T00:44:13Z,ios,145590,Tum Mile - Lofi Flip,Javed Ali,Tum Mile,spotify:track:7zn6dGQStFkVCOJUdTt2HL,fwdbtn,fwdbtn,TRUE,1699922508
2023-11-14T00:44:16Z,ios,2950,Labb Par Aaye,Shankar-Ehsaan-Loy,Bandish Bandits,spotify:track:1H31HxfIHETvrQ02nWpsLO,fwdbtn,fwdbtn,TRUE,1699922654
2023-11-14T00:44:18Z,ios,2050,Khuda,Manan Bhardwaj,Khuda,spotify:track:7FDynKp4tAOdiCaN8coQ8w,fwdbtn,fwdbtn,TRUE,1699922657
2023-11-14T00:44:24Z,ios,4670,Aaj Phir,Shrey Singhal,Aaj Phir,spotify:track:2Sw1TG2ZgeHwSU5hL0YH4Z,fwdbtn,fwdbtn,TRUE,1699922659
2023-11-14T00:44:30Z,ios,5180,Juda Kar Diya,Stebin Ben,Juda Kar Diya,spotify:track:1bPuPcvaCckK2Vw2389epm,fwdbtn,fwdbtn,TRUE,1699922664
2023-11-14T00:44:35Z,ios,5830,Heeriye Diljaaniye,Javed Ali,Heeriye Diljaaniye,spotify:track:7JdiSinNncshfk9sgdf3B1,fwdbtn,fwdbtn,TRUE,1699922670
2023-11-14T00:44:40Z,ios,4560,Tu Hi Haqeeqat - Lofi Flip,Deepanshu Ruhela,Tu Hi Haqeeqat,spotify:track:7LLN5ocKjwYY1bORb9Ae7m,fwdbtn,fwdbtn,TRUE,1699922676
2023-11-14T00:48:31Z,ios,231240,Wake Up Sid!,Shankar-Ehsaan-Loy,Wake Up Sid (Original Motion Picture Soundtrack),spotify:track:4BJI0anpEdv4uUw3fUXYpr,fwdbtn,trackdone,FALSE,1699922680
2023-11-14T00:48:40Z,ios,7908,Jeene Bhi De,Yasser Desai,Jeene Bhi De,spotify:track:3Rgo0Ue6aygE13kthtZb25,trackdone,fwdbtn,TRUE,1699922912
2023-11-14T00:48:43Z,ios,2370,Jashn-e-Ishqa,Sohail Sen,Gunday,spotify:track:4MJBN7CfGnOY5GZ76LGbgd,fwdbtn,fwdbtn,TRUE,1699922921
2023-11-14T00:48:45Z,ios,2500,Sun Sonio,Tarun Panchal,Sun Sonio,spotify:track:79wwfbpaHXsEqDi24Khayw,fwdbtn,fwdbtn,TRUE,1699922923
